system:index,Characteristic Name,Latitude,Longitude,NIR,Result Unit,Result Value,SWIR1,SWIR2,SurfTempK,blue,coicidence_tolerance,collection_time,green,pixel_merging,red,﻿Activity Start Date,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000025e_0,"Chlorophyll a, uncorrected for pheophytin",40.18851477058971,-111.73124231315252,0.054649999999999976,ug/l,26.2,0.003967499999999985,0.00190499999999999,297.40359236,0.10720249999999998,2,1344988800000,0.1541725,true,0.13398749999999998,08-15-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000253_0,"Chlorophyll a, corrected for pheophytin",40.34212668417415,-111.87111000288994,0.05852750000000001,ug/l,31.5,0.014142500000000002,0.00935749999999999,297.85135298,0.13082500000000002,2,1344988800000,0.17686000000000002,true,0.14171499999999998,08-15-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87111000288994,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000254_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.05135000000000001,ug/l,38.1,0.010017499999999985,0.00581000000000001,297.21560125999997,0.11179499999999998,2,1344988800000,0.15156000000000003,true,0.11501250000000002,08-15-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000255_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.05135000000000001,ug/l,38.1,0.010017499999999985,0.00581000000000001,297.21560125999997,0.11179499999999998,2,1344988800000,0.15156000000000003,true,0.11501250000000002,08-15-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000256_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.05135000000000001,ug/l,38.1,0.010017499999999985,0.00581000000000001,297.21560125999997,0.11179499999999998,2,1344988800000,0.15156000000000003,true,0.11501250000000002,08-15-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000287_0,"Chlorophyll a, corrected for pheophytin",40.23702379593217,-111.76439014713654,0.027232499999999993,ug/l,,0.00789999999999999,0.0069099999999999995,295.97827802,0.11814750000000002,2,1371427200000,0.16201,true,0.109485,06-17-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000288_0,"Chlorophyll a, uncorrected for pheophytin",40.23702379593217,-111.76439014713654,0.027232499999999993,ug/l,,0.00789999999999999,0.0069099999999999995,295.97827802,0.11814750000000002,2,1371427200000,0.16201,true,0.109485,06-17-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000283_0,"Chlorophyll a, corrected for pheophytin",40.05996585343221,-111.87434393791277,0.06466,ug/l,,0.030725000000000002,0.0265725,294.99730628,0.121695,2,1371427200000,0.1750175,true,0.15153250000000001,06-17-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000284_0,"Chlorophyll a, uncorrected for pheophytin",40.05996585343221,-111.87434393791277,0.06466,ug/l,,0.030725000000000002,0.0265725,294.99730628,0.121695,2,1371427200000,0.1750175,true,0.15153250000000001,06-17-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000027f_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.03231999999999999,ug/l,,0.0034450000000000036,0.0021799999999999875,294.80589716,0.1481225,2,1371427200000,0.1882725,true,0.14495999999999998,06-17-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000280_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.03231999999999999,ug/l,4.74,0.0034450000000000036,0.0021799999999999875,294.80589716,0.1481225,2,1371427200000,0.1882725,true,0.14495999999999998,06-17-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000028d_0,"Chlorophyll a, corrected for pheophytin",40.169919644208434,-111.87191848664564,0.0720575,ug/l,,0.03501499999999999,0.02990000000000001,293.47628738000003,0.14405250000000003,2,1372723200000,0.170205,true,0.15400750000000002,07-02-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000028e_0,"Chlorophyll a, uncorrected for pheophytin",40.169919644208434,-111.87191848664564,0.0720575,ug/l,,0.03501499999999999,0.02990000000000001,293.47628738000003,0.14405250000000003,2,1372723200000,0.170205,true,0.15400750000000002,07-02-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000028f_0,"Chlorophyll a, corrected for pheophytin",40.18851477058971,-111.73124231315252,0.08440500000000001,ug/l,17.44,0.04274249999999999,0.03589500000000001,294.63499616,0.098045,2,1372723200000,0.14168750000000002,true,0.10920999999999997,07-02-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000290_0,"Chlorophyll a, uncorrected for pheophytin",40.18851477058971,-111.73124231315252,0.08440500000000001,ug/l,29.4,0.04274249999999999,0.03589500000000001,294.63499616,0.098045,2,1372723200000,0.14168750000000002,true,0.10920999999999997,07-02-2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.73124231315252,40.18851477058971]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002ab_0,"Chlorophyll a, corrected for pheophytin",40.18932325434542,-111.69971144667993,0.06215749999999998,ug/l,55.7,0.02379500000000001,0.023299999999999987,296.11158079999996,0.05712499999999998,2,1401667200000,0.09359,true,0.07200250000000002,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002ac_0,"Chlorophyll a, uncorrected for pheophytin",40.18932325434542,-111.69971144667993,0.06215749999999998,ug/l,83.0,0.02379500000000001,0.023299999999999987,296.11158079999996,0.05712499999999998,2,1401667200000,0.09359,true,0.07200250000000002,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002a9_0,"Chlorophyll a, corrected for pheophytin",40.169919644208434,-111.87191848664564,0.027150000000000007,ug/l,,0.010237499999999983,0.007734999999999992,295.58520572,0.13263999999999998,2,1401667200000,0.17276249999999999,true,0.11308750000000001,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002aa_0,"Chlorophyll a, uncorrected for pheophytin",40.169919644208434,-111.87191848664564,0.027150000000000007,ug/l,,0.010237499999999983,0.007734999999999992,295.58520572,0.13263999999999998,2,1401667200000,0.17276249999999999,true,0.11308750000000001,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002a7_0,"Chlorophyll a, corrected for pheophytin",40.05996585343221,-111.87434393791277,0.060535000000000005,ug/l,,0.031494999999999995,0.028304999999999997,294.46409516,0.13230999999999998,2,1401667200000,0.1783725,true,0.1526325,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002a8_0,"Chlorophyll a, uncorrected for pheophytin",40.05996585343221,-111.87434393791277,0.060535000000000005,ug/l,,0.031494999999999995,0.028304999999999997,294.46409516,0.13230999999999998,2,1401667200000,0.1783725,true,0.1526325,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002a5_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.027095000000000008,ug/l,,0.005754999999999982,0.004572500000000007,295.34252630000003,0.134895,2,1401667200000,0.17699750000000003,true,0.12117250000000002,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000002a6_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.027095000000000008,ug/l,,0.005754999999999982,0.004572500000000007,295.34252630000003,0.134895,2,1401667200000,0.17699750000000003,true,0.12117250000000002,06-02-2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000032a_0,"Chlorophyll a, corrected for pheophytin",40.18932325434542,-111.69971144667993,0.03683,ug/l,62.8,0.0019599999999999895,0.001574999999999993,293.94455612,0.05187249999999999,2,1494374400000,0.09455249999999998,true,0.08902500000000002,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000032c_0,"Chlorophyll a, corrected for pheophytin",40.18932325434542,-111.69971144667993,0.03683,ug/l,62.0,0.0019599999999999895,0.001574999999999993,293.94455612,0.05187249999999999,2,1494374400000,0.09455249999999998,true,0.08902500000000002,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000032e_0,"Chlorophyll a, corrected for pheophytin",40.18932325434542,-111.69971144667993,0.03683,ug/l,72.8,0.0019599999999999895,0.001574999999999993,293.94455612,0.05187249999999999,2,1494374400000,0.09455249999999998,true,0.08902500000000002,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000329_0,"Chlorophyll a, uncorrected for pheophytin",40.18932325434542,-111.69971144667993,0.03683,ug/l,81.2,0.0019599999999999895,0.001574999999999993,293.94455612,0.05187249999999999,2,1494374400000,0.09455249999999998,true,0.08902500000000002,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000032b_0,"Chlorophyll a, uncorrected for pheophytin",40.18932325434542,-111.69971144667993,0.03683,ug/l,81.6,0.0019599999999999895,0.001574999999999993,293.94455612,0.05187249999999999,2,1494374400000,0.09455249999999998,true,0.08902500000000002,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000032d_0,"Chlorophyll a, uncorrected for pheophytin",40.18932325434542,-111.69971144667993,0.03683,ug/l,92.8,0.0019599999999999895,0.001574999999999993,293.94455612,0.05187249999999999,2,1494374400000,0.09455249999999998,true,0.08902500000000002,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.69971144667993,40.18932325434542]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000312_0,"Chlorophyll a, corrected for pheophytin",40.169919644208434,-111.87191848664564,0.0264075,ug/l,4.829,0.006964999999999999,0.0052875000000000005,292.05097304000003,0.1290925,2,1494374400000,0.17820750000000002,true,0.12031999999999998,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000314_0,"Chlorophyll a, corrected for pheophytin",40.169919644208434,-111.87191848664564,0.0264075,ug/l,5.543,0.006964999999999999,0.0052875000000000005,292.05097304000003,0.1290925,2,1494374400000,0.17820750000000002,true,0.12031999999999998,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000316_0,"Chlorophyll a, corrected for pheophytin",40.169919644208434,-111.87191848664564,0.0264075,ug/l,5.543,0.006964999999999999,0.0052875000000000005,292.05097304000003,0.1290925,2,1494374400000,0.17820750000000002,true,0.12031999999999998,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000311_0,"Chlorophyll a, uncorrected for pheophytin",40.169919644208434,-111.87191848664564,0.0264075,ug/l,5.771,0.006964999999999999,0.0052875000000000005,292.05097304000003,0.1290925,2,1494374400000,0.17820750000000002,true,0.12031999999999998,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000313_0,"Chlorophyll a, uncorrected for pheophytin",40.169919644208434,-111.87191848664564,0.0264075,ug/l,6.771,0.006964999999999999,0.0052875000000000005,292.05097304000003,0.1290925,2,1494374400000,0.17820750000000002,true,0.12031999999999998,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000315_0,"Chlorophyll a, uncorrected for pheophytin",40.169919644208434,-111.87191848664564,0.0264075,ug/l,5.771,0.006964999999999999,0.0052875000000000005,292.05097304000003,0.1290925,2,1494374400000,0.17820750000000002,true,0.12031999999999998,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87191848664564,40.169919644208434]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000031e_0,"Chlorophyll a, corrected for pheophytin",40.16911116045273,-111.77732588722786,0.03303500000000001,ug/l,3.88,0.015985,0.012520000000000003,290.9503706,0.138635,2,1494374400000,0.18103999999999998,true,0.1337125,05-10-2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.16911116045273]}"
