measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
4.76,0.12219,0.16575,0.11636,0.0151875,0.0031425,-2.102178069,-1.79727465,-2.151066445,-4.187282558,-5.762736617,-0.475697095,-0.556397989,-0.464885686,-0.238818371,-0.173528666,8.183975775,6.033182504,8.594018563,65.8436214,318.2179793,0.73719457,1.050103128,8.045432099,38.88305489,1.356493985,1.424458577,10.91358025,52.74463007,0.952287421,0.702021116,7.661563786,37.02784407,0.124294132,0.091628959,0.130521657,4.832935561,0.025718144,0.018959276,0.027006703,0.20691358,-0.151281517,0.024439321,0.778893924,0.94985339,0.175073553,0.832124352,0.96278698,0.769094814,0.947406958,0.657119476
3.96,0.0955975,0.13847,0.1047825,0.013455,0.001905,-2.34760861,-1.977101583,-2.255868506,-4.308404495,-6.26327327,-0.425965383,-0.505790905,-0.443288249,-0.232104484,-0.159660924,10.4605246,7.221780891,9.543578365,74.32181345,524.9343832,0.690384199,0.912342233,7.104979562,50.1824147,1.448468841,1.321499296,10.29134151,72.68766404,1.096079918,0.756716256,7.787625418,55.00393701,0.140746358,0.097169062,0.128408847,7.062992126,0.019927299,0.013757493,0.018180517,0.141583055,-0.183162976,-0.045837908,0.753238119,0.960924079,0.138487785,0.822873128,0.972858415,0.772407231,0.964288225,0.751953125
5.22,0.1250775,0.1672625,0.1174325,0.013015,0.002125,-2.078821734,-1.788190844,-2.141891579,-4.341652741,-6.153983477,-0.481041728,-0.559224427,-0.46687704,-0.230327034,-0.162496374,7.995043073,5.978626411,8.515530198,76.83442182,470.5882353,0.747791645,1.065101228,9.610257395,58.86,1.337270892,1.42432887,12.85151748,78.71176471,0.938877896,0.702085046,9.02285824,55.26235294,0.104055486,0.077811823,0.110829626,6.124705882,0.016989467,0.012704581,0.018095502,0.163273146,-0.144301156,0.031524473,0.811503159,0.966588707,0.175029417,0.855611488,0.974909601,0.800456122,0.964452251,0.719286658
5.92,0.128955,0.1755675,0.1157275,0.0128775,0.00185,-2.048291773,-1.739731695,-2.156516989,-4.352273677,-6.29256964,-0.488211696,-0.574801277,-0.463710699,-0.229764963,-0.15891759,7.754643093,5.695815,8.640988529,77.65482431,540.5405405,0.734503823,1.114298676,10.01397787,69.70540541,1.361463301,1.517076754,13.63366337,94.90135135,0.897425458,0.65916243,8.98679868,62.55540541,0.099860416,0.073347858,0.11127433,6.960810811,0.01434609,0.010537258,0.015985829,0.143661425,-0.153067507,0.054059853,0.818412564,0.97171362,0.205427488,0.863328823,0.979145237,0.799735625,0.968531394,0.748769309
11.8,0.12098,0.164265,0.1179825,0.01516,0.002785,-2.112130036,-1.806274302,-2.137218971,-4.189094899,-5.883507406,-0.473455698,-0.553625769,-0.467897775,-0.23871505,-0.169966643,8.265829063,6.087724104,8.47583328,65.96306069,359.0664273,0.736492862,1.02540631,7.980211082,43.43985637,1.357786411,1.392282754,10.83542216,58.98204668,0.975223177,0.718244909,7.782486807,42.36355476,0.125309969,0.092289897,0.128493633,5.443447038,0.023020334,0.016954312,0.023605196,0.183707124,-0.151746744,0.012543809,0.777288086,0.954995354,0.163978423,0.831015745,0.96665669,0.772274067,0.95387832,0.689607133
7.6,0.12098,0.164265,0.1179825,0.01516,0.002785,-2.112130036,-1.806274302,-2.137218971,-4.189094899,-5.883507406,-0.473455698,-0.553625769,-0.467897775,-0.23871505,-0.169966643,8.265829063,6.087724104,8.47583328,65.96306069,359.0664273,0.736492862,1.02540631,7.980211082,43.43985637,1.357786411,1.392282754,10.83542216,58.98204668,0.975223177,0.718244909,7.782486807,42.36355476,0.125309969,0.092289897,0.128493633,5.443447038,0.023020334,0.016954312,0.023605196,0.183707124,-0.151746744,0.012543809,0.777288086,0.954995354,0.163978423,0.831015745,0.96665669,0.772274067,0.95387832,0.689607133
5.68,0.0966975,0.128625,0.08655,0.019725,0.0071575,-2.33616773,-2.050854085,-2.447032997,-3.925868412,-4.939594521,-0.428051457,-0.48760173,-0.408658159,-0.254720713,-0.202445767,10.341529,7.774538387,11.55401502,50.69708492,139.7135871,0.751778426,1.117244367,4.902281369,13.50995459,1.330179167,1.486135182,6.520912548,17.97066015,0.895059335,0.672886297,4.3878327,12.09221097,0.203986659,0.15335277,0.227902946,2.755850506,0.074019494,0.055646259,0.082697863,0.362864385,-0.141696901,0.055375926,0.661147974,0.862163593,0.195538515,0.734074823,0.894574043,0.628793225,0.847237414,0.467497443
3.8,0.109375,0.142595,0.0949375,0.01967,0.0108425,-2.212972934,-1.947746835,-2.354536499,-3.928660647,-4.524281682,-0.451880809,-0.513413747,-0.42471204,-0.254539674,-0.221029562,9.142857143,7.012868614,10.53324556,50.83884087,92.22965183,0.767032505,1.152073733,5.560498221,10.08761817,1.303725714,1.50198815,7.249364514,13.1514872,0.868,0.665784214,4.826512456,8.756052571,0.17984,0.137943126,0.20718894,1.814157252,0.099131429,0.076037028,0.114206715,0.551220132,-0.131841092,0.070663812,0.695145104,0.819618608,0.200635702,0.757557083,0.858672098,0.656741487,0.794999055,0.289307661
94,0.041395,0.082425,0.05718,0.0287175,0.005755,-3.184595178,-2.49586649,-2.861551092,-3.550248586,-5.157686237,-0.314011654,-0.400662457,-0.349460823,-0.281670417,-0.193885389,24.15750695,12.13224143,17.48863239,34.82197266,173.7619461,0.502214134,0.723941938,1.441455558,7.19287576,1.99118251,1.441500525,2.870201097,14.32232841,1.381326247,0.693721565,1.991120397,9.93570808,0.693743206,0.348407643,0.502229801,4.990008688,0.139026452,0.069821049,0.100647079,0.200400453,-0.331368115,-0.160131879,0.180816545,0.755885472,0.180831632,0.483230987,0.869471535,0.33135423,0.817112894,0.666110668
25.3,0.0807475,0.108495,0.08721,0.037325,0.0145,-2.516428277,-2.22105119,-2.439436276,-3.288091936,-4.23360663,-0.397388636,-0.450237259,-0.409930774,-0.304127749,-0.236205223,12.38428434,9.217014609,11.46657493,26.79169457,68.96551724,0.744250887,0.925897259,2.163362358,5.568793103,1.34363293,1.244066047,2.906764903,7.482413793,1.080033438,0.803815844,2.336503684,6.014482759,0.462243413,0.34402507,0.427989909,2.574137931,0.179572123,0.133646712,0.166265337,0.388479571,-0.146624041,-0.038476996,0.367761333,0.695530066,0.108760635,0.48806748,0.764218058,0.400570121,0.714875627,0.440424506
28.5,0.1711675,0.22526,0.1884925,0.08501,0.0242075,-1.76511267,-1.490499988,-1.668697061,-2.464986382,-3.721092776,-0.566536073,-0.670915805,-0.599269948,-0.405681754,-0.268738261,5.842230564,4.43931457,5.305250872,11.76332196,41.30951152,0.759866377,0.908086529,2.013498412,7.070845812,1.316020857,1.195060811,2.649805905,9.305380564,1.101216645,0.836777502,2.217297965,7.786533099,0.49664802,0.377386132,0.450999377,3.511721574,0.141425796,0.107464707,0.12842686,0.284760616,-0.136449918,-0.048170494,0.336319544,0.752194498,0.088863511,0.452025655,0.805926624,0.378360344,0.772378937,0.556710234
25.3,0.1461975,0.191215,0.167345,0.0849825,0.031495,-1.922796832,-1.65435683,-1.787697729,-2.465309926,-3.457926476,-0.520075748,-0.604464516,-0.559378682,-0.405628513,-0.289190648,6.840062245,5.229715242,5.975678987,11.76712853,31.7510716,0.764571294,0.873629329,1.720324773,4.64192729,1.307922502,1.142639457,2.250051481,6.071281156,1.144650216,0.875166697,1.969170123,5.313383077,0.58128559,0.444434276,0.507828139,2.698285442,0.21542776,0.164709882,0.18820401,0.370605713,-0.133419775,-0.067446997,0.264793667,0.645511206,0.066571843,0.384625132,0.717165821,0.326411113,0.683212633,0.45920886
7.7,0.1514775,0.2028475,0.16608,0.0503875,0.0321,-1.88731818,-1.595300814,-1.795285679,-2.988012151,-3.438899249,-0.529852364,-0.626841027,-0.557014414,-0.33467066,-0.290790723,6.601640508,4.929811804,6.021194605,19.84619201,31.15264798,0.746755568,0.912075506,3.00625155,4.718925234,1.339126273,1.221384273,4.025750434,6.31923676,1.096400456,0.818743144,3.296055569,5.173831776,0.332640161,0.248400892,0.303392943,1.56970405,0.21191266,0.158246959,0.193280347,0.637062764,-0.144979891,-0.045983798,0.500780224,0.65028394,0.099660502,0.60204948,0.726747465,0.534456674,0.676052074,0.221700258
7.1,0.1514775,0.2028475,0.16608,0.0503875,0.0321,-1.88731818,-1.595300814,-1.795285679,-2.988012151,-3.438899249,-0.529852364,-0.626841027,-0.557014414,-0.33467066,-0.290790723,6.601640508,4.929811804,6.021194605,19.84619201,31.15264798,0.746755568,0.912075506,3.00625155,4.718925234,1.339126273,1.221384273,4.025750434,6.31923676,1.096400456,0.818743144,3.296055569,5.173831776,0.332640161,0.248400892,0.303392943,1.56970405,0.21191266,0.158246959,0.193280347,0.637062764,-0.144979891,-0.045983798,0.500780224,0.65028394,0.099660502,0.60204948,0.726747465,0.534456674,0.676052074,0.221700258
7.1,-0.0134125,0.10701,0.0549525,-0.0462475,0.0011075,-4.605170186,-2.234832991,-2.901286103,-4.605170186,-6.805650056,-0.217147241,-0.447460729,-0.344674729,-0.217147241,-0.146936735,-74.55731594,9.344921035,18.19753423,-21.62279042,902.9345372,-0.125338753,-0.244074428,0.290015677,-12.11060948,-7.978378378,1.947318138,-2.313854803,96.62302483,-4.097110904,0.513526773,-1.188226391,49.61851016,3.448089469,-0.432179236,-0.841590464,-41.75846501,-0.082572227,0.0103495,0.020153769,-0.02394724,-1.286599535,-1.64576312,-0.550368756,1.180008127,0.321416995,2.522238223,0.97951303,11.62550258,0.960488762,1.049069561
8.67,0.0449975,0.082095,0.049315,-0.001725,0.0111175,-3.101148346,-2.499878166,-3.009526985,-4.605170186,-4.499234836,-0.322461194,-0.400019494,-0.33227813,-0.217147241,-0.222260015,22.22345686,12.18100981,20.27780594,-579.7101449,89.94827974,0.548114989,0.912450573,-26.08550725,4.047447718,1.824434691,1.664706479,-47.59130435,7.384304025,1.095949775,0.600706499,-28.5884058,4.435799415,-0.038335463,-0.021012242,-0.034979215,-0.155160783,0.247069282,0.135422377,0.225438508,-6.444927536,-0.291893699,-0.045778661,1.079727309,0.603760135,0.249448292,1.042926465,0.761459032,1.072494221,0.632068837,-1.367314347
39.5,0.11812,0.1676475,0.1601675,0.0577025,0.0086975,-2.136054222,-1.785891718,-1.831535136,-2.852454779,-4.744719651,-0.46815291,-0.559944363,-0.545990071,-0.350575233,-0.210760608,8.465966813,5.964896584,6.243463874,17.33027165,114.9755677,0.704573584,0.737477953,2.047051688,13.58091406,1.419298171,1.04670111,2.905376717,19.27536648,1.35597274,0.955382574,2.775746285,18.41534924,0.48850745,0.344189445,0.360263474,6.634377695,0.073632746,0.051879688,0.054302527,0.150730038,-0.17331397,-0.151093743,0.343627806,0.862834388,0.022817748,0.487885511,0.901358133,0.470303392,0.896988719,0.738027108
8.08,0.15453,0.203865,0.1867325,0.07335,0.02473,-1.867367027,-1.590297269,-1.678078168,-2.612512774,-3.699738197,-0.535513365,-0.628813254,-0.595919796,-0.382773248,-0.270289395,6.471235359,4.905206877,5.355254174,13.63326517,40.43671654,0.758001619,0.827547427,2.106748466,6.248685807,1.319258396,1.091748892,2.779345603,8.243631217,1.208389957,0.915961543,2.545773688,7.550849171,0.474665114,0.359796924,0.392807894,2.966033158,0.16003365,0.121305766,0.132435436,0.337150648,-0.13765538,-0.094362844,0.356240126,0.724087917,0.043862288,0.470807857,0.783634813,0.435948209,0.766105101,0.495717781
5.53,0.133465,0.18467,0.1426775,0.0464,0.0242075,-2.013916008,-1.689184831,-1.94716844,-3.07045582,-3.721092776,-0.496545038,-0.592001528,-0.513566253,-0.325684543,-0.268738261,7.492601056,5.41506471,7.008813583,21.55172414,41.30951152,0.722721612,0.935431305,2.876400862,5.513373954,1.383658637,1.294317604,3.979956897,7.628627491,1.069025587,0.772607895,3.074946121,5.893937829,0.347656689,0.251259003,0.32520895,1.916761334,0.18137714,0.131085179,0.169665855,0.521713362,-0.160953683,-0.033361399,0.484057488,0.692939479,0.128281108,0.598390098,0.768213427,0.509195965,0.709890044,0.31430797
8.3,0.1256825,0.17587,0.15585,0.057785,0.02429,-2.073996393,-1.738010193,-1.858861273,-2.851026053,-3.717690536,-0.482160916,-0.575370619,-0.53796376,-0.350750916,-0.268984196,7.956557198,5.686018082,6.416426051,17.30552912,41.16920543,0.714632968,0.806432467,2.175002163,5.174248662,1.399319714,1.12845685,3.043523406,7.24042816,1.240029439,0.886165918,2.697066713,6.416220667,0.459769658,0.328566555,0.370773179,2.378962536,0.193264774,0.138113379,0.155854989,0.420351302,-0.166430389,-0.107154591,0.370079169,0.676073947,0.060352104,0.505381866,0.757294165,0.45903059,0.730320862,0.408102345
12.8,0.12208,0.1718,0.1702875,0.0921325,0.028635,-2.103078711,-1.761424269,-1.770267094,-2.384527521,-3.553125533,-0.475493378,-0.567722392,-0.56488651,-0.419370291,-0.28144235,8.191349934,5.820721769,5.87242164,10.85393319,34.92229789,0.710593714,0.716905234,1.325048164,4.263314126,1.407273919,1.008882038,1.864705723,5.999650777,1.394884502,0.991196158,1.848289149,5.946830801,0.754689548,0.536277648,0.541040887,3.21747861,0.234559305,0.166676368,0.168156794,0.310802377,-0.169184701,-0.164886658,0.139802766,0.62001128,0.004421383,0.30184801,0.71427146,0.297824099,0.712098933,0.525783013
9,0.156785,0.2018025,0.19776,0.08523,0.0254725,-1.852879839,-1.600465783,-1.620701105,-2.462401794,-3.67015584,-0.539700405,-0.624818107,-0.617016918,-0.406107566,-0.272467994,6.378161176,4.955339998,5.056634304,11.73295788,39.25802336,0.776922982,0.792804409,1.839551801,6.155069192,1.287128871,1.020441444,2.367740232,7.922367259,1.261345154,0.979968038,2.32030975,7.763666699,0.543610677,0.422343628,0.430976942,3.345961331,0.162467711,0.126224898,0.128805117,0.29886777,-0.125541186,-0.115570661,0.295663492,0.720477895,0.010117316,0.406129968,0.775844242,0.39764656,0.771785022,0.539802624
13.3,0.08237,0.1274975,0.08347,0.014665,0.0088075,-2.496533986,-2.059658522,-2.483267993,-4.222291577,-4.732151648,-0.400555332,-0.485517375,-0.402695159,-0.236838215,-0.211320362,12.14034236,7.843291045,11.98035222,68.189567,113.5395969,0.646051883,0.986821613,5.616774633,9.352256599,1.5478633,1.527464957,8.693999318,14.47601476,1.013354377,0.654679504,5.691783157,9.477150156,0.178038121,0.115021863,0.175691865,1.665058189,0.106926065,0.069079786,0.105516952,0.600579611,-0.21502853,-0.006632899,0.69773793,0.806805407,0.208693282,0.793686802,0.870767763,0.701126,0.809108396,0.249547343
4.74,0.1128125,0.1545025,0.09799,0.0140325,0.0092475,-2.18202813,-1.867545002,-2.322889846,-4.266379211,-4.683402034,-0.458289234,-0.535462331,-0.430498244,-0.234390791,-0.213519999,8.864265928,6.472387178,10.20512297,71.26313914,108.1373344,0.730166179,1.151265435,8.039372884,12.19924304,1.369551247,1.576717012,11.01033316,16.70748851,0.868609418,0.63422922,6.983075004,10.5963774,0.124387812,0.090823773,0.143203388,1.517437145,0.081972299,0.0598534,0.094371875,0.659005879,-0.155958326,0.070314631,0.778745713,0.848476159,0.223818529,0.833476726,0.887053435,0.749469973,0.827532346,0.205541237
3.66,0.1270025,0.1641,0.11977,0.0392225,0.027975,-2.063548508,-1.807279281,-2.122182042,-3.238504717,-3.576444025,-0.484602129,-0.553317913,-0.47121311,-0.308784482,-0.27960734,7.873860751,6.093845216,8.349336228,25.49557014,35.74620197,0.773933577,1.060386574,3.238001147,4.539857015,1.292100549,1.370126075,4.183823061,5.865951743,0.943052302,0.729859842,3.053604436,4.281322609,0.308832503,0.239015844,0.32748184,1.402055407,0.220271255,0.17047532,0.233572681,0.713238575,-0.12743793,0.029308371,0.52807941,0.638979852,0.156163032,0.614184362,0.708707536,0.506611947,0.621306982,0.167379739
4.74,0.1809025,0.22614,0.1907475,0.0659525,0.0427425,-1.709797067,-1.486601002,-1.656804715,-2.718820493,-3.152561538,-0.58486473,-0.672675451,-0.603571435,-0.367806555,-0.317202373,5.527839582,4.422039445,5.242532668,15.1624275,23.39591741,0.799957991,0.948387266,2.742921042,4.23237995,1.250065643,1.185546337,3.428831356,5.290752764,1.054421581,0.843492969,2.89219514,4.462712757,0.36457484,0.291644556,0.345758136,1.543019243,0.236273683,0.189009021,0.224078953,0.648080058,-0.111137043,-0.026489977,0.465657977,0.617764761,0.084897005,0.548413602,0.682073024,0.486151149,0.633881537,0.213533281
7.9,0.1048375,0.151395,0.1017025,0.0155175,0.0122175,-2.255343747,-1.887862964,-2.285703394,-4.16578686,-4.404885929,-0.443391391,-0.529699464,-0.437502085,-0.240050688,-0.227020635,9.538571599,6.605237954,9.832599985,64.44337039,81.84980561,0.692476634,1.030825201,6.756081843,8.580928995,1.444092047,1.488606475,9.75640406,12.39165132,0.970096578,0.671769213,6.554051877,8.324329855,0.148014785,0.10249678,0.15257737,1.270104359,0.116537499,0.080699495,0.12012979,0.787336878,-0.181700214,0.015178658,0.742137842,0.791251976,0.19633738,0.814064255,0.85065322,0.735241426,0.785507374,0.118983234
3.57,0.1080825,0.14342,0.0810225,0.017305,0.0114475,-2.224860455,-1.941977891,-2.513028385,-4.056759802,-4.469983913,-0.449466391,-0.514938921,-0.397926265,-0.246502147,-0.223714452,9.252191613,6.972528239,12.34225061,57.78676683,87.35531775,0.753608283,1.333981301,6.245738226,9.441581131,1.326949321,1.770125582,8.287778099,12.52849967,0.749635695,0.564931669,4.682028316,7.077746233,0.160109176,0.120659601,0.213582647,1.511683774,0.105914463,0.079818017,0.141287914,0.661514013,-0.140505562,0.143095106,0.723975675,0.808458128,0.278011072,0.784663245,0.852163947,0.648013018,0.752406186,0.203721416
3.57,0.0577025,0.1183125,0.0627075,-0.0064275,0.008725,-2.852454779,-2.13442585,-2.769274221,-4.605170186,-4.741562811,-0.350575233,-0.468510068,-0.361105445,-0.217147241,-0.210900929,17.33027165,8.452192287,15.94705577,-155.5814858,114.6131805,0.487712625,0.920184986,-8.977440685,6.613467049,2.050387765,1.886736036,-18.40723454,13.56017192,1.08673801,0.530015848,-9.756126021,7.187106017,-0.111390321,-0.054326466,-0.102499701,-0.736676218,0.15120662,0.073745378,0.139138062,-1.357448464,-0.344345652,-0.041566315,1.250706972,0.737307591,0.307176003,1.114894758,0.862638985,1.228411514,0.755713436,-6.595212187
49.6,0.068235,0.1118775,0.0919675,0.0796475,0.05839,-2.684797649,-2.190350756,-2.386320025,-2.53014463,-2.840610637,-0.372467549,-0.456547883,-0.419055277,-0.395234323,-0.352036984,14.65523558,8.938347746,10.87340637,12.55532189,17.12622024,0.609908158,0.741946883,0.856712389,1.168607638,1.639591119,1.216489521,1.404658024,1.916038705,1.347805378,0.822037496,1.154681566,1.57505566,1.167252876,0.711917052,0.866039634,1.364060627,0.855719206,0.521910125,0.634898198,0.733105245,-0.242306892,-0.148140635,-0.077172755,0.07774926,0.097672251,0.168280903,0.314138047,0.071788597,0.223317759,0.153998008
5.53,0.0644675,0.131595,0.0720025,-0.007885,0.011805,-2.741594058,-2.028026255,-2.631054438,-4.605170186,-4.439232108,-0.364751301,-0.493090263,-0.380075754,-0.217147241,-0.225264184,15.51169194,7.599072913,13.88840665,-126.8230818,84.7098687,0.489893233,0.895350856,-8.175967026,5.46103346,2.041261101,1.827644873,-16.68928345,11.14739517,1.116880599,0.547152247,-9.131578947,6.099322321,-0.122309691,-0.05991869,-0.109510086,-0.667937315,0.183115523,0.089707056,0.163952641,-1.497146481,-0.342378068,-0.0552136,1.278708081,0.690451998,0.292697602,1.127475548,0.835355649,1.245954693,0.71828297,-5.022959184
5.77,0.059325,0.12307,0.055915,-0.0109925,0.0074325,-2.824724477,-2.09500198,-2.883922599,-4.605170186,-4.901893003,-0.354016828,-0.477326518,-0.346749944,-0.217147241,-0.204002821,16.85630004,8.125457057,17.88428865,-90.97111667,134.5442314,0.48204274,1.060985424,-5.396861496,7.981836529,2.074504846,2.201019404,-11.19581533,16.55835856,0.942520017,0.454334931,-5.086649989,7.5230407,-0.185292878,-0.089319087,-0.196593043,-1.478977464,0.12528445,0.06039246,0.132924975,-0.676142825,-0.349488747,0.02959042,1.454869912,0.77732839,0.375199039,1.196158908,0.886094136,1.489398408,0.765341963,5.175561798
10.9,0.0876775,0.12472,0.08446,0.02066,0.001795,-2.434089969,-2.081684054,-2.471477229,-3.879555815,-6.322750257,-0.410831158,-0.480380295,-0.404616311,-0.257761467,-0.158159022,11.40543469,8.017960231,11.83992422,48.40271055,557.1030641,0.702994708,1.038094956,4.243828654,48.8454039,1.422485814,1.476675349,6.03678606,69.48189415,0.963303014,0.677196921,4.088092933,47.05292479,0.235636281,0.165651058,0.244612834,11.5097493,0.020472755,0.014392239,0.021252664,0.086882865,-0.17440177,0.018691453,0.618599285,0.95987594,0.192465819,0.715779337,0.971623918,0.606925419,0.958379224,0.840124694
23,0.08479,0.127415,0.104755,0.0276725,0.001685,-2.467577668,-2.060305803,-2.256130989,-3.587316139,-6.385989715,-0.405255734,-0.485364842,-0.443236676,-0.278759931,-0.156592798,11.79384361,7.848369501,9.546083719,36.13695907,593.4718101,0.66546325,0.809412439,3.06405276,50.32047478,1.502712584,1.216314257,4.604390641,75.61721068,1.235464088,0.822155947,3.785527148,62.16913947,0.326365137,0.217184005,0.264164002,16.42284866,0.019872626,0.013224503,0.016085151,0.060890776,-0.200867086,-0.105331188,0.507880405,0.961029199,0.097600896,0.643136939,0.973896204,0.58207321,0.96833897,0.885208209
10.9,0.0877325,0.13033,0.08446,0.017085,0.0018225,-2.433462867,-2.037685583,-2.471477229,-4.069554393,-6.307546094,-0.410937029,-0.490752846,-0.404616311,-0.245727149,-0.15854026,11.39828456,7.672830507,11.83992422,58.53087504,548.696845,0.673156602,1.038746152,5.135059994,48.13854595,1.485538426,1.543097324,7.628328944,71.51165981,0.962699114,0.648047265,4.943517706,46.34293553,0.194739692,0.131090309,0.202285105,9.374485597,0.020773374,0.013983734,0.021578262,0.10667252,-0.195345371,0.019004893,0.674004818,0.959298755,0.213557428,0.768205407,0.972418229,0.663498941,0.957755049,0.807219357
17.4,0.1155075,0.16124,0.13308,0.034795,0.008395,-2.158419816,-1.824861341,-2.016804828,-3.358281581,-4.780118988,-0.463301899,-0.54798684,-0.495833799,-0.297771338,-0.209199813,8.657446486,6.201935004,7.514277127,28.73976146,119.1185229,0.716370007,0.867955365,3.319657997,13.75908279,1.395926671,1.211602044,4.633999138,19.20667064,1.152132978,0.82535351,3.824687455,15.85229303,0.30123585,0.215796328,0.261459273,4.144729005,0.072679263,0.052065244,0.063082356,0.241270297,-0.165249912,-0.070689395,0.537000383,0.864490224,0.095678173,0.64501237,0.901022784,0.585465376,0.881321788,0.611252605
11.9,0.0932875,0.1332725,0.092435,0.02121,0.0189825,-2.372069157,-2.015359375,-2.381249584,-3.85328251,-3.964237777,-0.421572869,-0.49618942,-0.41994758,-0.259518994,-0.252255303,10.71954978,7.503423437,10.81841294,47.1475719,52.68010009,0.699975614,1.009222697,4.398279114,4.914394837,1.428621198,1.441796938,6.283474776,7.02080864,0.990861584,0.693578945,4.358085809,4.869485052,0.227361651,0.159147611,0.229458538,1.117344923,0.203483854,0.142433735,0.205360524,0.894978784,-0.176487465,0.004590182,0.629511561,0.661841988,0.180931072,0.72540579,0.750648583,0.626732368,0.659254605,0.055420787
9.01,0.08567,0.1166625,0.0745325,0.017415,0.0155175,-2.457252573,-2.148470128,-2.596520007,-4.050423375,-4.16578686,-0.406958573,-0.465447477,-0.385130866,-0.246887771,-0.240050688,11.67269756,8.571734705,13.41696575,57.42176285,64.44337039,0.734340512,1.149431456,4.919322423,5.520863541,1.361766079,1.565256767,6.698966408,7.518124698,0.869995331,0.638872817,4.279787539,4.803125503,0.203280028,0.14927676,0.233656459,1.122281295,0.181131084,0.133011893,0.208197766,0.891042205,-0.153176084,0.069521387,0.66212349,0.693292156,0.220350951,0.74022487,0.765206537,0.621196879,0.655358134,0.057617855
16.6,0.0832775,0.1166075,0.0694725,0.0174975,0.0019875,-2.485576874,-2.148941685,-2.666824288,-4.045697265,-6.220877711,-0.402321091,-0.465345341,-0.374977836,-0.247176181,-0.160749021,12.00804539,8.575777716,14.39418475,57.15102157,503.1446541,0.714169329,1.19871172,4.759394199,41.90062893,1.400228153,1.678469898,6.664237748,58.67044025,0.834228933,0.595780717,3.970424346,34.95471698,0.210110774,0.150054671,0.251862248,8.803773585,0.02386599,0.017044358,0.028608442,0.113587655,-0.166745879,0.090376432,0.652741255,0.953380637,0.25330503,0.739047761,0.966482567,0.597619869,0.944374475,0.795996921
15.2,0.0832775,0.1166075,0.0694725,0.0174975,0.0019875,-2.485576874,-2.148941685,-2.666824288,-4.045697265,-6.220877711,-0.402321091,-0.465345341,-0.374977836,-0.247176181,-0.160749021,12.00804539,8.575777716,14.39418475,57.15102157,503.1446541,0.714169329,1.19871172,4.759394199,41.90062893,1.400228153,1.678469898,6.664237748,58.67044025,0.834228933,0.595780717,3.970424346,34.95471698,0.210110774,0.150054671,0.251862248,8.803773585,0.02386599,0.017044358,0.028608442,0.113587655,-0.166745879,0.090376432,0.652741255,0.953380637,0.25330503,0.739047761,0.966482567,0.597619869,0.944374475,0.795996921
8.08,0.0957075,0.1332725,0.0771175,0.0174975,0.0053975,-2.346458614,-2.015359375,-2.562425046,-4.045697265,-5.221819396,-0.426174148,-0.49618942,-0.390255318,-0.247176181,-0.191504134,10.44850195,7.503423437,12.96722534,57.15102157,185.2709588,0.718133899,1.241060719,5.469781397,17.73182029,1.392497976,1.728174539,7.616659523,24.69152385,0.805762349,0.578645257,4.407343906,14.28763316,0.182822663,0.131291152,0.226894025,3.241778601,0.056395789,0.040499728,0.069990599,0.308472639,-0.164053629,0.107565456,0.690870545,0.893229811,0.266909074,0.76789149,0.922153314,0.630132643,0.869175301,0.528499672
42,0.076925,0.1251875,0.1118775,0.0335575,0.00548,-2.564924358,-2.077942666,-2.190350756,-3.394494894,-5.206650178,-0.389875045,-0.481245232,-0.456547883,-0.29459464,-0.192062068,12.99967501,7.988017973,8.938347746,29.79959771,182.4817518,0.614478283,0.6875824,2.292334053,14.03740876,1.627396815,1.118969409,3.730537138,22.84443431,1.454371141,0.893679481,3.333904492,20.41560219,0.436236594,0.268057913,0.299948605,6.123631387,0.071238219,0.043774338,0.048982146,0.163301795,-0.238790278,-0.185127316,0.392528228,0.866998362,0.056144939,0.57721503,0.916122984,0.538522364,0.906610144,0.719244316
36.6,0.093755,0.1400925,0.1094025,0.03804,0.005755,-2.367070282,-1.96545236,-2.212721537,-3.269117041,-5.157686237,-0.422463164,-0.508788725,-0.451932149,-0.305892994,-0.193885389,10.66609781,7.138140871,9.140558945,26.28811777,173.7619461,0.669236397,0.856973104,2.464642482,16.29105126,1.494240307,1.280523754,3.682768139,24.34274544,1.166897765,0.780930457,2.875985804,19.00999131,0.405738361,0.271534879,0.347706862,6.609904431,0.061383393,0.041080001,0.052603917,0.151288118,-0.198152642,-0.077021523,0.422739861,0.884333233,0.123008477,0.572902194,0.921081952,0.484002238,0.900049932,0.73718461
