Result Value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
11.3,0.0974674999999999,0.1507899999999999,0.10514,0.012355,0.0017949999999999,-2.328236289879574,-1.8918671386044335,-2.252462483590835,-4.393694439541564,-6.3227502570419505,-0.4295096697645427,-0.5285783444273292,-0.443958559702987,-0.2275988951348969,-0.1581590224738439,10.259830199810203,6.631739505272238,9.511128019783147,80.93889113719142,557.1030640668835,0.6463790702301212,0.9270258702682129,7.8889113719141974,54.299442896938906,1.5470797958293796,1.4341829941030997,12.204775394577085,84.00557103064529,1.0787185472080447,0.697261091584323,8.509915014164307,58.57381615599212,0.12676020211865507,0.0819351415876385,0.11750998668442077,6.883008356546345,0.01841639520865829,0.011903972411963002,0.017072474795509798,0.1452853095912505,-0.21478706584896745,-0.037868785706353915,0.7750005691001386,0.9638332703689733,0.17836908529676052,0.8485396426491769,0.9764721302880374,0.7896931784331247,0.9664282040491907,0.7462897526501892
11.3,0.0974674999999999,0.1507899999999999,0.10514,0.012355,0.0017949999999999,-2.328236289879574,-1.8918671386044335,-2.252462483590835,-4.393694439541564,-6.3227502570419505,-0.4295096697645427,-0.5285783444273292,-0.443958559702987,-0.2275988951348969,-0.1581590224738439,10.259830199810203,6.631739505272238,9.511128019783147,80.93889113719142,557.1030640668835,0.6463790702301212,0.9270258702682129,7.8889113719141974,54.299442896938906,1.5470797958293796,1.4341829941030997,12.204775394577085,84.00557103064529,1.0787185472080447,0.697261091584323,8.509915014164307,58.57381615599212,0.12676020211865507,0.0819351415876385,0.11750998668442077,6.883008356546345,0.01841639520865829,0.011903972411963002,0.017072474795509798,0.1452853095912505,-0.21478706584896745,-0.037868785706353915,0.7750005691001386,0.9638332703689733,0.17836908529676052,0.8485396426491769,0.9764721302880374,0.7896931784331247,0.9664282040491907,0.7462897526501892
13.5,0.0974674999999999,0.1507899999999999,0.10514,0.012355,0.0017949999999999,-2.328236289879574,-1.8918671386044335,-2.252462483590835,-4.393694439541564,-6.3227502570419505,-0.4295096697645427,-0.5285783444273292,-0.443958559702987,-0.2275988951348969,-0.1581590224738439,10.259830199810203,6.631739505272238,9.511128019783147,80.93889113719142,557.1030640668835,0.6463790702301212,0.9270258702682129,7.8889113719141974,54.299442896938906,1.5470797958293796,1.4341829941030997,12.204775394577085,84.00557103064529,1.0787185472080447,0.697261091584323,8.509915014164307,58.57381615599212,0.12676020211865507,0.0819351415876385,0.11750998668442077,6.883008356546345,0.01841639520865829,0.011903972411963002,0.017072474795509798,0.1452853095912505,-0.21478706584896745,-0.037868785706353915,0.7750005691001386,0.9638332703689733,0.17836908529676052,0.8485396426491769,0.9764721302880374,0.7896931784331247,0.9664282040491907,0.7462897526501892
12.7,0.0974674999999999,0.1507899999999999,0.10514,0.012355,0.0017949999999999,-2.328236289879574,-1.8918671386044335,-2.252462483590835,-4.393694439541564,-6.3227502570419505,-0.4295096697645427,-0.5285783444273292,-0.443958559702987,-0.2275988951348969,-0.1581590224738439,10.259830199810203,6.631739505272238,9.511128019783147,80.93889113719142,557.1030640668835,0.6463790702301212,0.9270258702682129,7.8889113719141974,54.299442896938906,1.5470797958293796,1.4341829941030997,12.204775394577085,84.00557103064529,1.0787185472080447,0.697261091584323,8.509915014164307,58.57381615599212,0.12676020211865507,0.0819351415876385,0.11750998668442077,6.883008356546345,0.01841639520865829,0.011903972411963002,0.017072474795509798,0.1452853095912505,-0.21478706584896745,-0.037868785706353915,0.7750005691001386,0.9638332703689733,0.17836908529676052,0.8485396426491769,0.9764721302880374,0.7896931784331247,0.9664282040491907,0.7462897526501892
22.5,0.0876775,0.1300825,0.1168549999999999,0.02385,0.0015199999999999,-2.434089968962651,-2.039586414425129,-2.1468214290111494,-3.735971061647787,-6.489044944124018,-0.4108311577431853,-0.4902954799695784,-0.4658049274552898,-0.26766802619689994,-0.1541058828549991,11.405434689629608,7.687429131512695,8.557614137178561,41.928721174004195,657.8947368421486,0.6740145676782043,0.7503102135124734,3.676205450733753,57.682565789477486,1.4836474580137433,1.1131958409995302,5.4541928721174004,85.58059210526879,1.3327820706566667,0.8983145311629152,4.899580712788256,76.87828947368921,0.27201961734766616,0.18334518478657777,0.20409909717170868,15.690789473685244,0.017336260728235863,0.011684892279898527,0.013007573488510556,0.06373165618448218,-0.19473273328434967,-0.14265459034627706,0.5723027952747081,0.965918327307382,0.053566185775753346,0.6901239179510499,0.9769001348758586,0.6609928573966808,0.9743189017951442,0.8801734331888131
22.6,0.0876775,0.1300825,0.1168549999999999,0.02385,0.0015199999999999,-2.434089968962651,-2.039586414425129,-2.1468214290111494,-3.735971061647787,-6.489044944124018,-0.4108311577431853,-0.4902954799695784,-0.4658049274552898,-0.26766802619689994,-0.1541058828549991,11.405434689629608,7.687429131512695,8.557614137178561,41.928721174004195,657.8947368421486,0.6740145676782043,0.7503102135124734,3.676205450733753,57.682565789477486,1.4836474580137433,1.1131958409995302,5.4541928721174004,85.58059210526879,1.3327820706566667,0.8983145311629152,4.899580712788256,76.87828947368921,0.27201961734766616,0.18334518478657777,0.20409909717170868,15.690789473685244,0.017336260728235863,0.011684892279898527,0.013007573488510556,0.06373165618448218,-0.19473273328434967,-0.14265459034627706,0.5723027952747081,0.965918327307382,0.053566185775753346,0.6901239179510499,0.9769001348758586,0.6609928573966808,0.9743189017951442,0.8801734331888131
30.8,0.0876775,0.1300825,0.1168549999999999,0.02385,0.0015199999999999,-2.434089968962651,-2.039586414425129,-2.1468214290111494,-3.735971061647787,-6.489044944124018,-0.4108311577431853,-0.4902954799695784,-0.4658049274552898,-0.26766802619689994,-0.1541058828549991,11.405434689629608,7.687429131512695,8.557614137178561,41.928721174004195,657.8947368421486,0.6740145676782043,0.7503102135124734,3.676205450733753,57.682565789477486,1.4836474580137433,1.1131958409995302,5.4541928721174004,85.58059210526879,1.3327820706566667,0.8983145311629152,4.899580712788256,76.87828947368921,0.27201961734766616,0.18334518478657777,0.20409909717170868,15.690789473685244,0.017336260728235863,0.011684892279898527,0.013007573488510556,0.06373165618448218,-0.19473273328434967,-0.14265459034627706,0.5723027952747081,0.965918327307382,0.053566185775753346,0.6901239179510499,0.9769001348758586,0.6609928573966808,0.9743189017951442,0.8801734331888131
4.02,0.112565,0.16058,0.1090999999999999,0.0112275,0.0016299999999999,-2.1842244464091998,-1.8289630182255991,-2.215490386143113,-4.489389153002381,-6.419175264163528,-0.457828407535668,-0.54675791146951,-0.45136733892168807,-0.22274745314320266,-0.15578325234126605,8.88375605205881,6.227425582264292,9.165902841429888,89.06702293475841,613.4969325153751,0.70099016066758,1.0317598533455554,10.02582943665108,69.0582822085932,1.4265535468396038,1.4718606782768116,14.302382542863505,98.51533742331893,0.9692177852796154,0.6794121310250336,9.717212202182134,66.93251533742736,0.0997423710744903,0.06991842072487234,0.10291017415215407,6.888036809816374,0.014480522364854974,0.010150703699090173,0.014940421631529801,0.1451792473836473,-0.17578575481886913,0.015631696478921323,0.8186077508734374,0.9714523402951111,0.1908929101156931,0.8693013983673588,0.9799025954010244,0.8133843053333608,0.970559017429786,0.7464514874586952
5.53,0.112565,0.16058,0.1090999999999999,0.0112275,0.0016299999999999,-2.1842244464091998,-1.8289630182255991,-2.215490386143113,-4.489389153002381,-6.419175264163528,-0.457828407535668,-0.54675791146951,-0.45136733892168807,-0.22274745314320266,-0.15578325234126605,8.88375605205881,6.227425582264292,9.165902841429888,89.06702293475841,613.4969325153751,0.70099016066758,1.0317598533455554,10.02582943665108,69.0582822085932,1.4265535468396038,1.4718606782768116,14.302382542863505,98.51533742331893,0.9692177852796154,0.6794121310250336,9.717212202182134,66.93251533742736,0.0997423710744903,0.06991842072487234,0.10291017415215407,6.888036809816374,0.014480522364854974,0.010150703699090173,0.014940421631529801,0.1451792473836473,-0.17578575481886913,0.015631696478921323,0.8186077508734374,0.9714523402951111,0.1908929101156931,0.8693013983673588,0.9799025954010244,0.8133843053333608,0.970559017429786,0.7464514874586952
6.56,0.0920225,0.1474075,0.0957075,0.009385,0.0016025,-2.3857221666169033,-1.9145544185674765,-2.346458613688033,-4.668642608943665,-6.436190369169449,-0.4191602920041858,-0.5223147434734334,-0.4261741477844588,-0.2141950206435403,-0.15537141424377165,10.86690754978402,6.783915336736598,10.448501946033486,106.55301012253597,624.02496099844,0.6242728490748435,0.9614972703288666,9.805274374001065,57.42433697347894,1.601863674644788,1.5401875506099312,15.70671283963772,91.98595943837753,1.0400445543209542,0.6492715770907179,10.197922216302612,59.72386895475819,0.10198592735472303,0.06366704543527296,0.09805919076352428,5.8564742589703584,0.017414219348528895,0.010871224327120397,0.01674372436851866,0.17075119872136388,-0.2313202188531095,-0.019629254780802255,0.8149052091807805,0.9657676902536714,0.21265656170947903,0.8802876413093738,0.97849137641769,0.8213954373528082,0.9670640221971019,0.7083048919226393
6.76,0.0920225,0.1474075,0.0957075,0.009385,0.0016025,-2.3857221666169033,-1.9145544185674765,-2.346458613688033,-4.668642608943665,-6.436190369169449,-0.4191602920041858,-0.5223147434734334,-0.4261741477844588,-0.2141950206435403,-0.15537141424377165,10.86690754978402,6.783915336736598,10.448501946033486,106.55301012253597,624.02496099844,0.6242728490748435,0.9614972703288666,9.805274374001065,57.42433697347894,1.601863674644788,1.5401875506099312,15.70671283963772,91.98595943837753,1.0400445543209542,0.6492715770907179,10.197922216302612,59.72386895475819,0.10198592735472303,0.06366704543527296,0.09805919076352428,5.8564742589703584,0.017414219348528895,0.010871224327120397,0.01674372436851866,0.17075119872136388,-0.2313202188531095,-0.019629254780802255,0.8149052091807805,0.9657676902536714,0.21265656170947903,0.8802876413093738,0.97849137641769,0.8213954373528082,0.9670640221971019,0.7083048919226393
8.52,0.0920225,0.1474075,0.0957075,0.009385,0.0016025,-2.3857221666169033,-1.9145544185674765,-2.346458613688033,-4.668642608943665,-6.436190369169449,-0.4191602920041858,-0.5223147434734334,-0.4261741477844588,-0.2141950206435403,-0.15537141424377165,10.86690754978402,6.783915336736598,10.448501946033486,106.55301012253597,624.02496099844,0.6242728490748435,0.9614972703288666,9.805274374001065,57.42433697347894,1.601863674644788,1.5401875506099312,15.70671283963772,91.98595943837753,1.0400445543209542,0.6492715770907179,10.197922216302612,59.72386895475819,0.10198592735472303,0.06366704543527296,0.09805919076352428,5.8564742589703584,0.017414219348528895,0.010871224327120397,0.01674372436851866,0.17075119872136388,-0.2313202188531095,-0.019629254780802255,0.8149052091807805,0.9657676902536714,0.21265656170947903,0.8802876413093738,0.97849137641769,0.8213954373528082,0.9670640221971019,0.7083048919226393
5.16,0.0952124999999999,0.1459774999999999,0.08655,0.0080925,0.0011899999999999,-2.3516440432832315,-1.9243027787389453,-2.4470329973599187,-4.816817572163875,-6.733801971858783,-0.42523442391555866,-0.5196687397891359,-0.4086581591171393,-0.2076059524817683,-0.1485045156033839,10.502822633582786,6.850370776318273,11.554015020219525,123.5712079085573,840.3361344538522,0.6522409275402028,1.1000866551126505,11.765523632993498,80.01050420168731,1.5331757909938302,1.6866262276140946,18.03861600247141,122.67016806723713,0.9090192989365903,0.5928995906903466,10.695088044485635,72.73109243698092,0.0849940921622687,0.055436625507355626,0.09350086655112652,6.8004201680678,0.012498358933962466,0.008151941223818059,0.01374927787406008,0.1470497374111708,-0.21047721713172207,0.04765834536826847,0.8433280092928704,0.9753118435725235,0.25557192160067055,0.8949503472447587,0.9838279511441057,0.8289880339171091,0.972874401641215,0.7436035550767762
3.88,0.0952124999999999,0.1459774999999999,0.08655,0.0080925,0.0011899999999999,-2.3516440432832315,-1.9243027787389453,-2.4470329973599187,-4.816817572163875,-6.733801971858783,-0.42523442391555866,-0.5196687397891359,-0.4086581591171393,-0.2076059524817683,-0.1485045156033839,10.502822633582786,6.850370776318273,11.554015020219525,123.5712079085573,840.3361344538522,0.6522409275402028,1.1000866551126505,11.765523632993498,80.01050420168731,1.5331757909938302,1.6866262276140946,18.03861600247141,122.67016806723713,0.9090192989365903,0.5928995906903466,10.695088044485635,72.73109243698092,0.0849940921622687,0.055436625507355626,0.09350086655112652,6.8004201680678,0.012498358933962466,0.008151941223818059,0.01374927787406008,0.1470497374111708,-0.21047721713172207,0.04765834536826847,0.8433280092928704,0.9753118435725235,0.25557192160067055,0.8949503472447587,0.9838279511441057,0.8289880339171091,0.972874401641215,0.7436035550767762
6.16,0.0952124999999999,0.1459774999999999,0.08655,0.0080925,0.0011899999999999,-2.3516440432832315,-1.9243027787389453,-2.4470329973599187,-4.816817572163875,-6.733801971858783,-0.42523442391555866,-0.5196687397891359,-0.4086581591171393,-0.2076059524817683,-0.1485045156033839,10.502822633582786,6.850370776318273,11.554015020219525,123.5712079085573,840.3361344538522,0.6522409275402028,1.1000866551126505,11.765523632993498,80.01050420168731,1.5331757909938302,1.6866262276140946,18.03861600247141,122.67016806723713,0.9090192989365903,0.5928995906903466,10.695088044485635,72.73109243698092,0.0849940921622687,0.055436625507355626,0.09350086655112652,6.8004201680678,0.012498358933962466,0.008151941223818059,0.01374927787406008,0.1470497374111708,-0.21047721713172207,0.04765834536826847,0.8433280092928704,0.9753118435725235,0.25557192160067055,0.8949503472447587,0.9838279511441057,0.8289880339171091,0.972874401641215,0.7436035550767762
6.05,0.1521925,0.2037,0.1668775,0.0503874999999999,0.0326499999999999,-1.8826091120354702,-1.5911069557493769,-1.7904952686664328,-2.988012150538855,-3.4219104232597,-0.5311777116168335,-0.6284932614910363,-0.5585046872225491,-0.3346706604990415,-0.2922344177108539,6.570626016393711,4.909180166912126,5.992419589219637,19.846192011907757,30.62787136294037,0.7471404025527738,0.9120013183323096,3.0204415777722713,4.661332312404302,1.338436519539399,1.22065587032404,4.04266931282561,6.238897396630953,1.0964896430507416,0.8192317133038783,3.3118829074671368,5.111102603369082,0.3310774184010375,0.24736131566028424,0.30194304205180383,1.5432618683001547,0.21453093943525403,0.16028473244968042,0.19565249958802056,0.6479781691887863,-0.14472769164846122,-0.04602438336415208,0.5025422055484261,0.6467262669570049,0.09936518002307204,0.6033846607959863,0.7237148297017143,0.5361655121625672,0.6727268171054124,0.21360830949872095
4.85,0.1521925,0.2037,0.1668775,0.0503874999999999,0.0326499999999999,-1.8826091120354702,-1.5911069557493769,-1.7904952686664328,-2.988012150538855,-3.4219104232597,-0.5311777116168335,-0.6284932614910363,-0.5585046872225491,-0.3346706604990415,-0.2922344177108539,6.570626016393711,4.909180166912126,5.992419589219637,19.846192011907757,30.62787136294037,0.7471404025527738,0.9120013183323096,3.0204415777722713,4.661332312404302,1.338436519539399,1.22065587032404,4.04266931282561,6.238897396630953,1.0964896430507416,0.8192317133038783,3.3118829074671368,5.111102603369082,0.3310774184010375,0.24736131566028424,0.30194304205180383,1.5432618683001547,0.21453093943525403,0.16028473244968042,0.19565249958802056,0.6479781691887863,-0.14472769164846122,-0.04602438336415208,0.5025422055484261,0.6467262669570049,0.09936518002307204,0.6033846607959863,0.7237148297017143,0.5361655121625672,0.6727268171054124,0.21360830949872095
7.7,0.1521925,0.2037,0.1668775,0.0503874999999999,0.0326499999999999,-1.8826091120354702,-1.5911069557493769,-1.7904952686664328,-2.988012150538855,-3.4219104232597,-0.5311777116168335,-0.6284932614910363,-0.5585046872225491,-0.3346706604990415,-0.2922344177108539,6.570626016393711,4.909180166912126,5.992419589219637,19.846192011907757,30.62787136294037,0.7471404025527738,0.9120013183323096,3.0204415777722713,4.661332312404302,1.338436519539399,1.22065587032404,4.04266931282561,6.238897396630953,1.0964896430507416,0.8192317133038783,3.3118829074671368,5.111102603369082,0.3310774184010375,0.24736131566028424,0.30194304205180383,1.5432618683001547,0.21453093943525403,0.16028473244968042,0.19565249958802056,0.6479781691887863,-0.14472769164846122,-0.04602438336415208,0.5025422055484261,0.6467262669570049,0.09936518002307204,0.6033846607959863,0.7237148297017143,0.5361655121625672,0.6727268171054124,0.21360830949872095
7.1,0.1521925,0.2037,0.1668775,0.0503874999999999,0.0326499999999999,-1.8826091120354702,-1.5911069557493769,-1.7904952686664328,-2.988012150538855,-3.4219104232597,-0.5311777116168335,-0.6284932614910363,-0.5585046872225491,-0.3346706604990415,-0.2922344177108539,6.570626016393711,4.909180166912126,5.992419589219637,19.846192011907757,30.62787136294037,0.7471404025527738,0.9120013183323096,3.0204415777722713,4.661332312404302,1.338436519539399,1.22065587032404,4.04266931282561,6.238897396630953,1.0964896430507416,0.8192317133038783,3.3118829074671368,5.111102603369082,0.3310774184010375,0.24736131566028424,0.30194304205180383,1.5432618683001547,0.21453093943525403,0.16028473244968042,0.19565249958802056,0.6479781691887863,-0.14472769164846122,-0.04602438336415208,0.5025422055484261,0.6467262669570049,0.09936518002307204,0.6033846607959863,0.7237148297017143,0.5361655121625672,0.6727268171054124,0.21360830949872095
35.8,0.1238949999999999,0.1686925,0.1364075,0.0383425,0.0080925,-2.088320846286432,-1.7796777480355552,-1.9921085497471702,-3.261196337439339,-4.816817572163875,-0.4788536214529752,-0.5618994793320423,-0.5019806777732647,-0.3066359386338544,-0.2076059524817683,8.071350740546437,5.9279458185752185,7.330975202976377,26.08071982786725,123.5712079085573,0.7344428471923761,0.9082711727727574,3.23127078307361,15.309854803830692,1.36157633479963,1.2366805344280924,4.399621829562496,20.8455359901143,1.100992776141088,0.808616269247299,3.5576057899198013,16.856039542786526,0.3094757657694018,0.22729226254872031,0.28108791672012173,4.738029039233858,0.06531740586787205,0.04797190153681996,0.05932591683008633,0.21105822520701573,-0.15310804460204253,-0.04806907348181481,0.5273287618460587,0.8773747513969125,0.10581776466732222,0.6296036901973097,0.9084481149418785,0.561173104434907,0.887993079584775,0.651448261010014
17.4,0.1238949999999999,0.1686925,0.1364075,0.0383425,0.0080925,-2.088320846286432,-1.7796777480355552,-1.9921085497471702,-3.261196337439339,-4.816817572163875,-0.4788536214529752,-0.5618994793320423,-0.5019806777732647,-0.3066359386338544,-0.2076059524817683,8.071350740546437,5.9279458185752185,7.330975202976377,26.08071982786725,123.5712079085573,0.7344428471923761,0.9082711727727574,3.23127078307361,15.309854803830692,1.36157633479963,1.2366805344280924,4.399621829562496,20.8455359901143,1.100992776141088,0.808616269247299,3.5576057899198013,16.856039542786526,0.3094757657694018,0.22729226254872031,0.28108791672012173,4.738029039233858,0.06531740586787205,0.04797190153681996,0.05932591683008633,0.21105822520701573,-0.15310804460204253,-0.04806907348181481,0.5273287618460587,0.8773747513969125,0.10581776466732222,0.6296036901973097,0.9084481149418785,0.561173104434907,0.887993079584775,0.651448261010014
40.8,0.1238949999999999,0.1686925,0.1364075,0.0383425,0.0080925,-2.088320846286432,-1.7796777480355552,-1.9921085497471702,-3.261196337439339,-4.816817572163875,-0.4788536214529752,-0.5618994793320423,-0.5019806777732647,-0.3066359386338544,-0.2076059524817683,8.071350740546437,5.9279458185752185,7.330975202976377,26.08071982786725,123.5712079085573,0.7344428471923761,0.9082711727727574,3.23127078307361,15.309854803830692,1.36157633479963,1.2366805344280924,4.399621829562496,20.8455359901143,1.100992776141088,0.808616269247299,3.5576057899198013,16.856039542786526,0.3094757657694018,0.22729226254872031,0.28108791672012173,4.738029039233858,0.06531740586787205,0.04797190153681996,0.05932591683008633,0.21105822520701573,-0.15310804460204253,-0.04806907348181481,0.5273287618460587,0.8773747513969125,0.10581776466732222,0.6296036901973097,0.9084481149418785,0.561173104434907,0.887993079584775,0.651448261010014
22.3,0.1238949999999999,0.1686925,0.1364075,0.0383425,0.0080925,-2.088320846286432,-1.7796777480355552,-1.9921085497471702,-3.261196337439339,-4.816817572163875,-0.4788536214529752,-0.5618994793320423,-0.5019806777732647,-0.3066359386338544,-0.2076059524817683,8.071350740546437,5.9279458185752185,7.330975202976377,26.08071982786725,123.5712079085573,0.7344428471923761,0.9082711727727574,3.23127078307361,15.309854803830692,1.36157633479963,1.2366805344280924,4.399621829562496,20.8455359901143,1.100992776141088,0.808616269247299,3.5576057899198013,16.856039542786526,0.3094757657694018,0.22729226254872031,0.28108791672012173,4.738029039233858,0.06531740586787205,0.04797190153681996,0.05932591683008633,0.21105822520701573,-0.15310804460204253,-0.04806907348181481,0.5273287618460587,0.8773747513969125,0.10581776466732222,0.6296036901973097,0.9084481149418785,0.561173104434907,0.887993079584775,0.651448261010014
9.31,0.0992825,0.1370124999999999,0.09381,0.0280574999999999,0.000612499999999988,-2.3097859570974304,-1.987683116440296,-2.3664838188442774,-3.573499303073867,-7.3979616155454115,-0.432940548853557,-0.5030983015999457,-0.422567858709624,-0.27983774871309364,-0.13517236935897178,10.072268526678922,7.298604141957856,10.659844366272251,35.641094181591505,1632.6530612245217,0.7246236657239308,1.0583359982944247,3.5385369330838583,162.09387755102355,1.3800266915115946,1.4605319262338758,4.8832754165553025,223.6938775510246,0.9448795104877497,0.6846820545570665,3.343491045175099,153.15918367347237,0.28260267418729285,0.2047805857129818,0.29908858330668264,45.80816326530685,0.006169264472590719,0.004470395036949099,0.006529154674341627,0.02183017018622437,-0.15967328974375217,0.028341338995559077,0.5593293544840596,0.9877371239801794,0.18716762880568363,0.6600533107166664,0.9910990009082654,0.5395408948242981,0.9870263973099634,0.9572724101848629
11.4,0.0992825,0.1370124999999999,0.09381,0.0280574999999999,0.000612499999999988,-2.3097859570974304,-1.987683116440296,-2.3664838188442774,-3.573499303073867,-7.3979616155454115,-0.432940548853557,-0.5030983015999457,-0.422567858709624,-0.27983774871309364,-0.13517236935897178,10.072268526678922,7.298604141957856,10.659844366272251,35.641094181591505,1632.6530612245217,0.7246236657239308,1.0583359982944247,3.5385369330838583,162.09387755102355,1.3800266915115946,1.4605319262338758,4.8832754165553025,223.6938775510246,0.9448795104877497,0.6846820545570665,3.343491045175099,153.15918367347237,0.28260267418729285,0.2047805857129818,0.29908858330668264,45.80816326530685,0.006169264472590719,0.004470395036949099,0.006529154674341627,0.02183017018622437,-0.15967328974375217,0.028341338995559077,0.5593293544840596,0.9877371239801794,0.18716762880568363,0.6600533107166664,0.9910990009082654,0.5395408948242981,0.9870263973099634,0.9572724101848629
5.35,0.1306324999999999,0.169105,0.1320899999999999,0.0337774999999999,0.005975,-2.0353672416433706,-1.7772354552119567,-2.0242717705463655,-3.387960378630163,-5.1201711811645625,-0.4913118279296824,-0.5626716466112466,-0.4940048142498637,-0.29516283788546693,-0.19530597017511317,7.655062867203803,5.91348570414831,7.570595805889929,29.605506624232195,167.36401673640165,0.7724934212471535,0.9889658566129155,3.8674413440900097,21.863179916317975,1.2945094061584992,1.2802256037550166,5.006439197690786,28.302092050209204,1.0111572541289495,0.7811123266609497,3.910591369994828,22.10711297071128,0.25856888599697564,0.19974276337186894,0.25571579983344633,5.65313807531379,0.04573900063154272,0.035333077082286155,0.04523430994019233,0.1768929020797874,-0.12835397639601356,-0.005547678634300456,0.5891065020375896,0.9125231045147594,0.12289380633808701,0.6670240163641524,0.9317454877770162,0.5927170783908849,0.9134465650237206,0.6993899754732399
5.37,0.1155625,0.1568399999999999,0.115315,0.0281124999999999,0.0038574999999999,-2.1579437698347936,-1.8525291015580068,-2.160087764765501,-3.5715409616967064,-5.5577359737269845,-0.463404104397288,-0.539802586182848,-0.46294415269212913,-0.27999118888025776,-0.17992938216699883,8.653326122228231,6.375924509053817,8.671898712223042,35.57136505113396,259.235255994822,0.7368177760775317,1.0021462949312752,4.110715873721668,29.95787427090162,1.3571876690102749,1.3601005940250608,5.579012894619847,40.65845755022786,0.9978583017847485,0.7352397347615409,4.101911960871512,29.8937135450429,0.24326663061114032,0.1792431777607748,0.2437887525473694,7.287751134154409,0.03338020551649454,0.02459512879367446,0.03345184928239951,0.1372165406847457,-0.15153128183478462,0.0010719970547151529,0.6086653906385953,0.9353960810584507,0.15257849387297645,0.696003027804437,0.9519905412343078,0.607990099527637,0.9352619102561429,0.7586800125117344
6.59,0.1155625,0.1568399999999999,0.115315,0.0281124999999999,0.0038574999999999,-2.1579437698347936,-1.8525291015580068,-2.160087764765501,-3.5715409616967064,-5.5577359737269845,-0.463404104397288,-0.539802586182848,-0.46294415269212913,-0.27999118888025776,-0.17992938216699883,8.653326122228231,6.375924509053817,8.671898712223042,35.57136505113396,259.235255994822,0.7368177760775317,1.0021462949312752,4.110715873721668,29.95787427090162,1.3571876690102749,1.3601005940250608,5.579012894619847,40.65845755022786,0.9978583017847485,0.7352397347615409,4.101911960871512,29.8937135450429,0.24326663061114032,0.1792431777607748,0.2437887525473694,7.287751134154409,0.03338020551649454,0.02459512879367446,0.03345184928239951,0.1372165406847457,-0.15153128183478462,0.0010719970547151529,0.6086653906385953,0.9353960810584507,0.15257849387297645,0.696003027804437,0.9519905412343078,0.607990099527637,0.9352619102561429,0.7586800125117344
10.5,0.0834424999999999,0.1205399999999999,0.0771724999999999,0.0271224999999999,0.0070749999999999,-2.483597507089373,-2.1157736309272397,-2.5617121030285546,-3.607391637267672,-4.95118783545285,-0.4026417312569861,-0.4726403549900322,-0.3903639284124713,-0.2772086040420676,-0.20197173551759162,11.984300566258215,8.29600132736022,12.957983737730427,36.86975758134404,141.34275618374758,0.6922390907582543,1.08124655803557,3.0765047469812963,11.793992932862345,1.444587590256764,1.5619553597460243,4.444280578855206,17.037455830388918,0.9248584354495608,0.6402231624357057,2.8453313669462688,10.907773851590246,0.32504419210833724,0.2250082960013267,0.3514529139265922,3.8335689045936796,0.08478892650627567,0.05869420939107272,0.09167773494444148,0.2608535348880054,-0.18186609145392388,0.039037449802322446,0.5093836204947326,0.843676637114372,0.2193462729974081,0.6326420045712359,0.8891196175998134,0.479888777026704,0.8320424938425492,0.5862270633818296
11.9,0.0834424999999999,0.1205399999999999,0.0771724999999999,0.0271224999999999,0.0070749999999999,-2.483597507089373,-2.1157736309272397,-2.5617121030285546,-3.607391637267672,-4.95118783545285,-0.4026417312569861,-0.4726403549900322,-0.3903639284124713,-0.2772086040420676,-0.20197173551759162,11.984300566258215,8.29600132736022,12.957983737730427,36.86975758134404,141.34275618374758,0.6922390907582543,1.08124655803557,3.0765047469812963,11.793992932862345,1.444587590256764,1.5619553597460243,4.444280578855206,17.037455830388918,0.9248584354495608,0.6402231624357057,2.8453313669462688,10.907773851590246,0.32504419210833724,0.2250082960013267,0.3514529139265922,3.8335689045936796,0.08478892650627567,0.05869420939107272,0.09167773494444148,0.2608535348880054,-0.18186609145392388,0.039037449802322446,0.5093836204947326,0.843676637114372,0.2193462729974081,0.6326420045712359,0.8891196175998134,0.479888777026704,0.8320424938425492,0.5862270633818296
