Result Value,blue,green,red,NIR,SWIR1,SWIR2,SurfTempK,log(blue),log(green),log(red),log(NIR),log(SWIR1),log(SWIR2),log(SurfTempK),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/log(SWIR2),1/log(SurfTempK),1/blue,1/green,1/red,1/NIR,1/SWIR1,1/SWIR2,1/SurfTempK,blue/green,blue/red,blue/NIR,blue/SWIR1,blue/SWIR2,blue/SurfTempK,green/blue,green/red,green/NIR,green/SWIR1,green/SWIR2,green/SurfTempK,red/blue,red/green,red/NIR,red/SWIR1,red/SWIR2,red/SurfTempK,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,NIR/SWIR2,NIR/SurfTempK,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,SWIR1/SWIR2,SWIR1/SurfTempK,SWIR2/blue,SWIR2/green,SWIR2/red,SWIR2/NIR,SWIR2/SWIR1,SWIR2/SurfTempK,SurfTempK/blue,SurfTempK/green,SurfTempK/red,SurfTempK/NIR,SurfTempK/SWIR1,SurfTempK/SWIR2,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(blue,SWIR2)","ND(blue,SurfTempK)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(green,SWIR2)","ND(green,SurfTempK)","ND(red,NIR)","ND(red,SWIR1)","ND(red,SWIR2)","ND(red,SurfTempK)","ND(NIR,SWIR1)","ND(NIR,SWIR2)","ND(NIR,SurfTempK)","ND(SWIR1,SWIR2)","ND(SWIR1,SurfTempK)","ND(SWIR2,SurfTempK)"
30.7,0.1000525,0.147985,0.10877,0.036225,0.0036925,0.002345,292.9943466,-2.302060231,-1.910644362,-2.218519718,-3.318005791,-5.601451544,-6.055469877,5.680153314,-0.4343935,-0.52338364,-0.450751008,-0.301385851,-0.178525154,-0.165139951,0.176051586,9.994752755,6.757441633,9.193711501,27.605245,270.8192282,426.4392324,0.003413035,0.676098929,0.91985382,2.761973775,27.09614083,42.6663113,0.000341483,1.479073486,1.360531397,4.085162181,40.07718348,63.10660981,0.000505078,1.087129257,0.735006926,3.002622498,29.45700745,46.38379531,0.000371236,0.362059919,0.244788323,0.333042199,9.81042654,15.44776119,0.000123637,0.036905625,0.024951853,0.03394778,0.101932367,1.574626866,1.26E-05,0.023437695,0.015846201,0.021559253,0.0647343,0.63507109,8.00E-06,2928.406052,1979.892196,2693.705494,8088.180719,79348.50279,124944.2842,-0.193246989,-0.04174598,0.468364183,0.928815847,0.954198101,-0.999317268,0.15273315,0.606698876,0.95131117,0.968801969,-0.998990354,0.500327598,0.934333667,0.957791477,-0.999257804,0.814993424,0.878402904,-0.999752756,0.223188406,-0.999974795,-0.999983993
26.6,0.1000525,0.147985,0.10877,0.036225,0.0036925,0.002345,292.9943466,-2.302060231,-1.910644362,-2.218519718,-3.318005791,-5.601451544,-6.055469877,5.680153314,-0.4343935,-0.52338364,-0.450751008,-0.301385851,-0.178525154,-0.165139951,0.176051586,9.994752755,6.757441633,9.193711501,27.605245,270.8192282,426.4392324,0.003413035,0.676098929,0.91985382,2.761973775,27.09614083,42.6663113,0.000341483,1.479073486,1.360531397,4.085162181,40.07718348,63.10660981,0.000505078,1.087129257,0.735006926,3.002622498,29.45700745,46.38379531,0.000371236,0.362059919,0.244788323,0.333042199,9.81042654,15.44776119,0.000123637,0.036905625,0.024951853,0.03394778,0.101932367,1.574626866,1.26E-05,0.023437695,0.015846201,0.021559253,0.0647343,0.63507109,8.00E-06,2928.406052,1979.892196,2693.705494,8088.180719,79348.50279,124944.2842,-0.193246989,-0.04174598,0.468364183,0.928815847,0.954198101,-0.999317268,0.15273315,0.606698876,0.95131117,0.968801969,-0.998990354,0.500327598,0.934333667,0.957791477,-0.999257804,0.814993424,0.878402904,-0.999752756,0.223188406,-0.999974795,-0.999983993
34.4,0.1000525,0.147985,0.10877,0.036225,0.0036925,0.002345,292.9943466,-2.302060231,-1.910644362,-2.218519718,-3.318005791,-5.601451544,-6.055469877,5.680153314,-0.4343935,-0.52338364,-0.450751008,-0.301385851,-0.178525154,-0.165139951,0.176051586,9.994752755,6.757441633,9.193711501,27.605245,270.8192282,426.4392324,0.003413035,0.676098929,0.91985382,2.761973775,27.09614083,42.6663113,0.000341483,1.479073486,1.360531397,4.085162181,40.07718348,63.10660981,0.000505078,1.087129257,0.735006926,3.002622498,29.45700745,46.38379531,0.000371236,0.362059919,0.244788323,0.333042199,9.81042654,15.44776119,0.000123637,0.036905625,0.024951853,0.03394778,0.101932367,1.574626866,1.26E-05,0.023437695,0.015846201,0.021559253,0.0647343,0.63507109,8.00E-06,2928.406052,1979.892196,2693.705494,8088.180719,79348.50279,124944.2842,-0.193246989,-0.04174598,0.468364183,0.928815847,0.954198101,-0.999317268,0.15273315,0.606698876,0.95131117,0.968801969,-0.998990354,0.500327598,0.934333667,0.957791477,-0.999257804,0.814993424,0.878402904,-0.999752756,0.223188406,-0.999974795,-0.999983993
54.3,0.090125,0.1387175,0.0952675,0.047005,0.007735,0.0034175,294.3957348,-2.406557683,-1.975315788,-2.351066555,-3.0575013,-4.861999795,-5.678845989,5.684924899,-0.415531282,-0.506248169,-0.425338874,-0.327064456,-0.205676685,-0.176092115,0.175903819,11.09570042,7.208895777,10.49675913,21.27433252,129.2824822,292.6115582,0.003396788,0.649701732,0.946020416,1.917349218,11.65158371,26.37161668,0.000306136,1.539167822,1.456084184,2.951122221,17.93374273,40.59034382,0.000471194,1.057059639,0.686773478,2.026752473,12.31641888,27.87637162,0.000323604,0.521553398,0.338854146,0.493400163,6.076923077,13.75420629,0.000159666,0.085825243,0.055760809,0.081192432,0.164556962,2.263350402,2.63E-05,0.037919556,0.024636401,0.035872674,0.072705031,0.441822883,1.16E-05,3266.526877,2122.268169,3090.201115,6263.072753,38060.21135,86143.59466,-0.212340365,-0.027738447,0.314446146,0.841917024,0.926931609,-0.999387916,0.185695664,0.493814697,0.894368481,0.951911915,-0.999058056,0.339225782,0.849809471,0.930739221,-0.999353002,0.717391304,0.864445436,-0.999680719,0.38713293,-0.999947453,-0.999976783
53.2,0.090125,0.1387175,0.0952675,0.047005,0.007735,0.0034175,294.3957348,-2.406557683,-1.975315788,-2.351066555,-3.0575013,-4.861999795,-5.678845989,5.684924899,-0.415531282,-0.506248169,-0.425338874,-0.327064456,-0.205676685,-0.176092115,0.175903819,11.09570042,7.208895777,10.49675913,21.27433252,129.2824822,292.6115582,0.003396788,0.649701732,0.946020416,1.917349218,11.65158371,26.37161668,0.000306136,1.539167822,1.456084184,2.951122221,17.93374273,40.59034382,0.000471194,1.057059639,0.686773478,2.026752473,12.31641888,27.87637162,0.000323604,0.521553398,0.338854146,0.493400163,6.076923077,13.75420629,0.000159666,0.085825243,0.055760809,0.081192432,0.164556962,2.263350402,2.63E-05,0.037919556,0.024636401,0.035872674,0.072705031,0.441822883,1.16E-05,3266.526877,2122.268169,3090.201115,6263.072753,38060.21135,86143.59466,-0.212340365,-0.027738447,0.314446146,0.841917024,0.926931609,-0.999387916,0.185695664,0.493814697,0.894368481,0.951911915,-0.999058056,0.339225782,0.849809471,0.930739221,-0.999353002,0.717391304,0.864445436,-0.999680719,0.38713293,-0.999947453,-0.999976783
62.8,0.090125,0.1387175,0.0952675,0.047005,0.007735,0.0034175,294.3957348,-2.406557683,-1.975315788,-2.351066555,-3.0575013,-4.861999795,-5.678845989,5.684924899,-0.415531282,-0.506248169,-0.425338874,-0.327064456,-0.205676685,-0.176092115,0.175903819,11.09570042,7.208895777,10.49675913,21.27433252,129.2824822,292.6115582,0.003396788,0.649701732,0.946020416,1.917349218,11.65158371,26.37161668,0.000306136,1.539167822,1.456084184,2.951122221,17.93374273,40.59034382,0.000471194,1.057059639,0.686773478,2.026752473,12.31641888,27.87637162,0.000323604,0.521553398,0.338854146,0.493400163,6.076923077,13.75420629,0.000159666,0.085825243,0.055760809,0.081192432,0.164556962,2.263350402,2.63E-05,0.037919556,0.024636401,0.035872674,0.072705031,0.441822883,1.16E-05,3266.526877,2122.268169,3090.201115,6263.072753,38060.21135,86143.59466,-0.212340365,-0.027738447,0.314446146,0.841917024,0.926931609,-0.999387916,0.185695664,0.493814697,0.894368481,0.951911915,-0.999058056,0.339225782,0.849809471,0.930739221,-0.999353002,0.717391304,0.864445436,-0.999680719,0.38713293,-0.999947453,-0.999976783
57.3,0.1100075,0.15992,0.126425,0.0608375,0.00559,0.00482,293.3088044,-2.207206734,-1.833081589,-2.068106032,-2.799548904,-5.186775992,-5.334981351,5.681225994,-0.453061322,-0.545529455,-0.483534202,-0.357200404,-0.192797993,-0.18744208,0.176018346,9.090289298,6.253126563,7.909827961,16.43723033,178.8908766,207.4688797,0.003409376,0.68789082,0.870140399,1.808218615,19.6793381,22.82313278,0.000375057,1.453719065,1.264939688,2.628641874,28.60822898,33.17842324,0.000545227,1.149239825,0.790551526,2.078076844,22.61627907,26.22925311,0.00043103,0.553030475,0.380424587,0.481214159,10.8832737,12.62188797,0.000207418,0.050814717,0.034954977,0.044215938,0.091884118,1.159751037,1.91E-05,0.043815194,0.03014007,0.038125371,0.07922745,0.862254025,1.64E-05,2666.261886,1834.097076,2320.022182,4821.184375,52470.26912,60852.44905,-0.184910763,-0.069438423,0.287804735,0.903285106,0.916047985,-0.999250167,0.116974279,0.448829598,0.932451211,0.94148355,-0.998910139,0.350243642,0.915312654,0.926549583,-0.999138311,0.83169621,0.853177474,-0.99958525,0.073967339,-0.999961884,-0.999967134
55.7,0.1100075,0.15992,0.126425,0.0608375,0.00559,0.00482,293.3088044,-2.207206734,-1.833081589,-2.068106032,-2.799548904,-5.186775992,-5.334981351,5.681225994,-0.453061322,-0.545529455,-0.483534202,-0.357200404,-0.192797993,-0.18744208,0.176018346,9.090289298,6.253126563,7.909827961,16.43723033,178.8908766,207.4688797,0.003409376,0.68789082,0.870140399,1.808218615,19.6793381,22.82313278,0.000375057,1.453719065,1.264939688,2.628641874,28.60822898,33.17842324,0.000545227,1.149239825,0.790551526,2.078076844,22.61627907,26.22925311,0.00043103,0.553030475,0.380424587,0.481214159,10.8832737,12.62188797,0.000207418,0.050814717,0.034954977,0.044215938,0.091884118,1.159751037,1.91E-05,0.043815194,0.03014007,0.038125371,0.07922745,0.862254025,1.64E-05,2666.261886,1834.097076,2320.022182,4821.184375,52470.26912,60852.44905,-0.184910763,-0.069438423,0.287804735,0.903285106,0.916047985,-0.999250167,0.116974279,0.448829598,0.932451211,0.94148355,-0.998910139,0.350243642,0.915312654,0.926549583,-0.999138311,0.83169621,0.853177474,-0.99958525,0.073967339,-0.999961884,-0.999967134
65.2,0.1100075,0.15992,0.126425,0.0608375,0.00559,0.00482,293.3088044,-2.207206734,-1.833081589,-2.068106032,-2.799548904,-5.186775992,-5.334981351,5.681225994,-0.453061322,-0.545529455,-0.483534202,-0.357200404,-0.192797993,-0.18744208,0.176018346,9.090289298,6.253126563,7.909827961,16.43723033,178.8908766,207.4688797,0.003409376,0.68789082,0.870140399,1.808218615,19.6793381,22.82313278,0.000375057,1.453719065,1.264939688,2.628641874,28.60822898,33.17842324,0.000545227,1.149239825,0.790551526,2.078076844,22.61627907,26.22925311,0.00043103,0.553030475,0.380424587,0.481214159,10.8832737,12.62188797,0.000207418,0.050814717,0.034954977,0.044215938,0.091884118,1.159751037,1.91E-05,0.043815194,0.03014007,0.038125371,0.07922745,0.862254025,1.64E-05,2666.261886,1834.097076,2320.022182,4821.184375,52470.26912,60852.44905,-0.184910763,-0.069438423,0.287804735,0.903285106,0.916047985,-0.999250167,0.116974279,0.448829598,0.932451211,0.94148355,-0.998910139,0.350243642,0.915312654,0.926549583,-0.999138311,0.83169621,0.853177474,-0.99958525,0.073967339,-0.999961884,-0.999967134
84.2,0.1031875,0.152,0.1119325,0.0492875,0.0117775,0.0024275,294.5529637,-2.271207557,-1.883874758,-2.189859268,-3.01008478,-4.441564347,-6.020893358,5.68545883,-0.440294414,-0.53082085,-0.456650349,-0.332216556,-0.225145899,-0.16608831,0.1758873,9.691096305,6.578947368,8.933955732,20.28911996,84.90766292,411.946447,0.003394975,0.678865132,0.921872557,2.093583566,8.761409467,42.507724,0.000350319,1.473046638,1.357961271,3.083946234,12.90596476,62.61585994,0.000516036,1.084748637,0.736398026,2.27101192,9.503926979,46.11019567,0.000380008,0.477649909,0.324259868,0.440332343,4.184886436,20.3038105,0.00016733,0.114136887,0.077483553,0.105219664,0.23895511,4.851699279,4.00E-05,0.023525136,0.015970395,0.021687178,0.049251839,0.206113352,8.24E-06,2854.541138,1937.848445,2631.523138,5976.220415,25009.80375,121340.0468,-0.191280921,-0.040651729,0.353500574,0.795111556,0.954031151,-0.999299607,0.151809648,0.510277588,0.856176825,0.968561299,-0.99896846,0.388568416,0.809595021,0.957546345,-0.999240273,0.61426349,0.906120081,-0.999665396,0.658218937,-0.999920035,-0.999983518
82.3,0.1031875,0.152,0.1119325,0.0492875,0.0117775,0.0024275,294.5529637,-2.271207557,-1.883874758,-2.189859268,-3.01008478,-4.441564347,-6.020893358,5.68545883,-0.440294414,-0.53082085,-0.456650349,-0.332216556,-0.225145899,-0.16608831,0.1758873,9.691096305,6.578947368,8.933955732,20.28911996,84.90766292,411.946447,0.003394975,0.678865132,0.921872557,2.093583566,8.761409467,42.507724,0.000350319,1.473046638,1.357961271,3.083946234,12.90596476,62.61585994,0.000516036,1.084748637,0.736398026,2.27101192,9.503926979,46.11019567,0.000380008,0.477649909,0.324259868,0.440332343,4.184886436,20.3038105,0.00016733,0.114136887,0.077483553,0.105219664,0.23895511,4.851699279,4.00E-05,0.023525136,0.015970395,0.021687178,0.049251839,0.206113352,8.24E-06,2854.541138,1937.848445,2631.523138,5976.220415,25009.80375,121340.0468,-0.191280921,-0.040651729,0.353500574,0.795111556,0.954031151,-0.999299607,0.151809648,0.510277588,0.856176825,0.968561299,-0.99896846,0.388568416,0.809595021,0.957546345,-0.999240273,0.61426349,0.906120081,-0.999665396,0.658218937,-0.999920035,-0.999983518
101,0.1031875,0.152,0.1119325,0.0492875,0.0117775,0.0024275,294.5529637,-2.271207557,-1.883874758,-2.189859268,-3.01008478,-4.441564347,-6.020893358,5.68545883,-0.440294414,-0.53082085,-0.456650349,-0.332216556,-0.225145899,-0.16608831,0.1758873,9.691096305,6.578947368,8.933955732,20.28911996,84.90766292,411.946447,0.003394975,0.678865132,0.921872557,2.093583566,8.761409467,42.507724,0.000350319,1.473046638,1.357961271,3.083946234,12.90596476,62.61585994,0.000516036,1.084748637,0.736398026,2.27101192,9.503926979,46.11019567,0.000380008,0.477649909,0.324259868,0.440332343,4.184886436,20.3038105,0.00016733,0.114136887,0.077483553,0.105219664,0.23895511,4.851699279,4.00E-05,0.023525136,0.015970395,0.021687178,0.049251839,0.206113352,8.24E-06,2854.541138,1937.848445,2631.523138,5976.220415,25009.80375,121340.0468,-0.191280921,-0.040651729,0.353500574,0.795111556,0.954031151,-0.999299607,0.151809648,0.510277588,0.856176825,0.968561299,-0.99896846,0.388568416,0.809595021,0.957546345,-0.999240273,0.61426349,0.906120081,-0.999665396,0.658218937,-0.999920035,-0.999983518
42.9,0.1261775,0.178455,0.1426775,0.062405,0.0068275,0.0069925,293.1515755,-2.070065633,-1.72341881,-1.94716844,-2.774109879,-4.986796705,-4.962917133,5.680689798,-0.483076471,-0.580242013,-0.513566253,-0.360475988,-0.20052953,-0.201494398,0.17603496,7.925343266,5.603653582,7.008813583,16.02435702,146.4664958,143.0103683,0.003411205,0.707055,0.884354576,2.021913308,18.48077627,18.04469074,0.000430417,1.414317133,1.250757828,2.859626632,26.13767851,25.52091527,0.000608747,1.130768164,0.799515284,2.286315199,20.89747345,20.40436182,0.000486702,0.494581047,0.349696002,0.437385012,9.14024167,8.924562031,0.000212876,0.054110281,0.038258945,0.047852675,0.109406298,0.976403289,2.33E-05,0.055417963,0.039183548,0.049009129,0.112050316,1.024166972,2.39E-05,2323.326865,1642.719876,2054.644744,4697.565507,42936.884,41923.71476,-0.171608413,-0.061371371,0.338167645,0.897334687,0.894983855,-0.999139536,0.111410399,0.481815162,0.926301728,0.924587821,-0.998783248,0.39141565,0.908665262,0.906561101,-0.999027069,0.802766042,0.798479772,-0.999574338,-0.011939219,-0.999953421,-0.999952295
41.1,0.1261775,0.178455,0.1426775,0.062405,0.0068275,0.0069925,293.1515755,-2.070065633,-1.72341881,-1.94716844,-2.774109879,-4.986796705,-4.962917133,5.680689798,-0.483076471,-0.580242013,-0.513566253,-0.360475988,-0.20052953,-0.201494398,0.17603496,7.925343266,5.603653582,7.008813583,16.02435702,146.4664958,143.0103683,0.003411205,0.707055,0.884354576,2.021913308,18.48077627,18.04469074,0.000430417,1.414317133,1.250757828,2.859626632,26.13767851,25.52091527,0.000608747,1.130768164,0.799515284,2.286315199,20.89747345,20.40436182,0.000486702,0.494581047,0.349696002,0.437385012,9.14024167,8.924562031,0.000212876,0.054110281,0.038258945,0.047852675,0.109406298,0.976403289,2.33E-05,0.055417963,0.039183548,0.049009129,0.112050316,1.024166972,2.39E-05,2323.326865,1642.719876,2054.644744,4697.565507,42936.884,41923.71476,-0.171608413,-0.061371371,0.338167645,0.897334687,0.894983855,-0.999139536,0.111410399,0.481815162,0.926301728,0.924587821,-0.998783248,0.39141565,0.908665262,0.906561101,-0.999027069,0.802766042,0.798479772,-0.999574338,-0.011939219,-0.999953421,-0.999952295
51,0.1261775,0.178455,0.1426775,0.062405,0.0068275,0.0069925,293.1515755,-2.070065633,-1.72341881,-1.94716844,-2.774109879,-4.986796705,-4.962917133,5.680689798,-0.483076471,-0.580242013,-0.513566253,-0.360475988,-0.20052953,-0.201494398,0.17603496,7.925343266,5.603653582,7.008813583,16.02435702,146.4664958,143.0103683,0.003411205,0.707055,0.884354576,2.021913308,18.48077627,18.04469074,0.000430417,1.414317133,1.250757828,2.859626632,26.13767851,25.52091527,0.000608747,1.130768164,0.799515284,2.286315199,20.89747345,20.40436182,0.000486702,0.494581047,0.349696002,0.437385012,9.14024167,8.924562031,0.000212876,0.054110281,0.038258945,0.047852675,0.109406298,0.976403289,2.33E-05,0.055417963,0.039183548,0.049009129,0.112050316,1.024166972,2.39E-05,2323.326865,1642.719876,2054.644744,4697.565507,42936.884,41923.71476,-0.171608413,-0.061371371,0.338167645,0.897334687,0.894983855,-0.999139536,0.111410399,0.481815162,0.926301728,0.924587821,-0.998783248,0.39141565,0.908665262,0.906561101,-0.999027069,0.802766042,0.798479772,-0.999574338,-0.011939219,-0.999953421,-0.999952295
34.3,0.116525,0.1691875,0.13286,0.0577025,0.006855,0.0044625,295.0143964,-2.149649437,-1.776747712,-2.018459337,-2.852454779,-4.982776966,-5.412046132,5.687024156,-0.46519213,-0.562826108,-0.49542737,-0.350575233,-0.200691303,-0.184773,0.175838887,8.581849389,5.910602143,7.526719855,17.33027165,145.8789205,224.0896359,0.003389665,0.688732915,0.877051031,2.019409904,16.99854121,26.11204482,0.000394981,1.451941643,1.273426916,2.932065335,24.68088986,37.91316527,0.000573489,1.14018451,0.785282601,2.302499892,19.38147338,29.77254902,0.000450351,0.495194164,0.34105652,0.434310552,8.41757841,12.93053221,0.000195592,0.058828578,0.040517178,0.051595665,0.118799012,1.536134454,2.32E-05,0.038296503,0.026376062,0.033587987,0.077336337,0.650984683,1.51E-05,2531.769117,1743.712723,2220.490715,5112.679631,43036.38167,66109.66866,-0.184319902,-0.065501133,0.337618918,0.888879883,0.926232049,-0.99921035,0.120270818,0.491361453,0.922121079,0.948603513,-0.998853679,0.394398163,0.901871667,0.935007009,-0.999099704,0.787631182,0.856430467,-0.999608892,0.211398277,-0.999953529,-0.999969748
31.5,0.116525,0.1691875,0.13286,0.0577025,0.006855,0.0044625,295.0143964,-2.149649437,-1.776747712,-2.018459337,-2.852454779,-4.982776966,-5.412046132,5.687024156,-0.46519213,-0.562826108,-0.49542737,-0.350575233,-0.200691303,-0.184773,0.175838887,8.581849389,5.910602143,7.526719855,17.33027165,145.8789205,224.0896359,0.003389665,0.688732915,0.877051031,2.019409904,16.99854121,26.11204482,0.000394981,1.451941643,1.273426916,2.932065335,24.68088986,37.91316527,0.000573489,1.14018451,0.785282601,2.302499892,19.38147338,29.77254902,0.000450351,0.495194164,0.34105652,0.434310552,8.41757841,12.93053221,0.000195592,0.058828578,0.040517178,0.051595665,0.118799012,1.536134454,2.32E-05,0.038296503,0.026376062,0.033587987,0.077336337,0.650984683,1.51E-05,2531.769117,1743.712723,2220.490715,5112.679631,43036.38167,66109.66866,-0.184319902,-0.065501133,0.337618918,0.888879883,0.926232049,-0.99921035,0.120270818,0.491361453,0.922121079,0.948603513,-0.998853679,0.394398163,0.901871667,0.935007009,-0.999099704,0.787631182,0.856430467,-0.999608892,0.211398277,-0.999953529,-0.999969748
37.9,0.116525,0.1691875,0.13286,0.0577025,0.006855,0.0044625,295.0143964,-2.149649437,-1.776747712,-2.018459337,-2.852454779,-4.982776966,-5.412046132,5.687024156,-0.46519213,-0.562826108,-0.49542737,-0.350575233,-0.200691303,-0.184773,0.175838887,8.581849389,5.910602143,7.526719855,17.33027165,145.8789205,224.0896359,0.003389665,0.688732915,0.877051031,2.019409904,16.99854121,26.11204482,0.000394981,1.451941643,1.273426916,2.932065335,24.68088986,37.91316527,0.000573489,1.14018451,0.785282601,2.302499892,19.38147338,29.77254902,0.000450351,0.495194164,0.34105652,0.434310552,8.41757841,12.93053221,0.000195592,0.058828578,0.040517178,0.051595665,0.118799012,1.536134454,2.32E-05,0.038296503,0.026376062,0.033587987,0.077336337,0.650984683,1.51E-05,2531.769117,1743.712723,2220.490715,5112.679631,43036.38167,66109.66866,-0.184319902,-0.065501133,0.337618918,0.888879883,0.926232049,-0.99921035,0.120270818,0.491361453,0.922121079,0.948603513,-0.998853679,0.394398163,0.901871667,0.935007009,-0.999099704,0.787631182,0.856430467,-0.999608892,0.211398277,-0.999953529,-0.999969748
8.52,0.089465,0.1407525,0.0927925,0.020385,0.0018775,0.00339,284.2134532,-2.413907792,-1.96075225,-2.377389461,-3.892955943,-6.277814174,-5.686925358,5.649725552,-0.414266031,-0.51000834,-0.420629441,-0.256874215,-0.159291112,-0.175841942,0.176999748,11.17755547,7.104669544,10.77673303,49.05567819,532.6231691,294.9852507,0.003518482,0.635619261,0.964140421,4.38876625,47.65113182,26.39085546,0.000314781,1.573268876,1.516852116,6.904709345,74.96804261,41.5199115,0.000495235,1.037193316,0.659260049,4.551999019,49.42343542,27.37241888,0.000326489,0.227854468,0.144828689,0.219683703,10.8575233,6.013274336,7.17E-05,0.02098586,0.013339017,0.020233316,0.092102036,0.553834808,6.61E-06,0.037891913,0.02408483,0.036533125,0.166298749,1.805592543,1.19E-05,3176.811638,2019.242665,3062.892509,13942.2837,151378.6701,83838.77675,-0.22277846,-0.018257136,0.628857533,0.958890987,0.92698293,-0.999370636,0.205356569,0.746986269,0.97367314,0.952963213,-0.99901002,0.639769389,0.960335904,0.929509006,-0.999347236,0.831330713,0.714826498,-0.999856562,-0.287138111,-0.999986788,-0.999976145
11.84,0.1158925,0.157885,0.106075,0.0212925,0.002235,0.000585,293.7668191,-2.155092242,-1.845888359,-2.243608888,-3.849400381,-6.103514051,-7.443898711,5.68278632,-0.464017261,-0.541744573,-0.445710483,-0.259780719,-0.163840042,-0.134338206,0.175970016,8.628686067,6.333723913,9.42729201,46.96489374,447.4272931,1709.401709,0.00340406,0.734031099,1.092552439,5.442878948,51.85346756,198.1068376,0.000394505,1.3623401,1.488427999,7.415052248,70.64205817,269.8888889,0.00053745,0.915287875,0.671849764,4.981801104,47.46085011,181.3247863,0.000361086,0.183726298,0.134860816,0.200730615,9.526845638,36.3974359,7.25E-05,0.019285113,0.014155873,0.021069998,0.104966538,3.820512821,7.61E-06,0.005047781,0.003705228,0.005514966,0.027474463,0.261744966,1.99E-06,2534.821659,1860.637927,2769.425586,13796.72744,131439.2927,502165.5027,-0.153381852,0.044229448,0.689579765,0.962159531,0.989955142,-0.999211301,0.196279739,0.76233065,0.972083437,0.992616899,-0.998925677,0.665652541,0.958729573,0.989030564,-0.999278089,0.810009563,0.946520398,-0.999855049,0.585106383,-0.999984784,-0.999996017
9.96,0.1147925,0.16949,0.12725,0.02781,0.0024275,0.00119,294.5495457,-2.164629128,-1.774961351,-2.061601624,-3.582359611,-6.020893358,-6.733801972,5.685447225,-0.461972902,-0.563392549,-0.485059765,-0.279145622,-0.16608831,-0.148504516,0.175887658,8.711370516,5.9000531,7.858546169,35.95828839,411.946447,840.3361345,0.003395015,0.677281846,0.902102161,4.127741819,47.28836251,96.46428571,0.000389722,1.476490189,1.33194499,6.094570298,69.8208033,142.4285714,0.000575421,1.108521898,0.750781757,4.575692197,52.42018538,106.9327731,0.000432016,0.242263214,0.164080477,0.218546169,11.45623069,23.3697479,9.44E-05,0.021146852,0.014322379,0.019076621,0.087288745,2.039915966,8.24E-06,0.010366531,0.007021063,0.00935167,0.042790363,0.490216272,4.04E-06,2565.930228,1737.85796,2314.731204,10591.49751,121338.6388,247520.6266,-0.192405442,-0.051468234,0.609964762,0.958582153,0.979479663,-0.999220859,0.142346836,0.718094273,0.97175971,0.986055777,-0.99884982,0.641300142,0.962560969,0.981469947,-0.999136342,0.839437784,0.917931034,-0.999811187,0.342087077,-0.999983517,-0.99999192
15.64,0.1157275,0.1670975,0.12736,0.03122,0.0003925,0.000145,294.0402607,-2.156516989,-1.789177805,-2.060737557,-3.466696364,-7.842974021,-8.838776816,5.683716699,-0.463710699,-0.558915943,-0.485263151,-0.288459067,-0.127502654,-0.113137827,0.175941211,8.640988529,5.98452999,7.851758794,32.03074952,2547.770701,6896.551724,0.003400895,0.692574694,0.908664416,3.706838565,294.8471338,798.1206897,0.000393577,1.443887581,1.312009265,5.352258168,425.7261146,1152.396552,0.000568281,1.100516299,0.76218974,4.079436259,324.4840764,878.3448276,0.000433138,0.269771662,0.186837026,0.24513191,79.54140127,215.3103448,0.000106176,0.003391588,0.002348928,0.003081815,0.012572069,2.706896552,1.33E-06,0.001252943,0.000867757,0.001138505,0.004644459,0.369426752,4.93E-07,2540.79852,1759.692758,2308.733203,9418.329939,749147.161,2027863.867,-0.181631751,-0.047853139,0.57508634,0.993239752,0.997497249,-0.999213156,0.134951563,0.685151336,0.995313153,0.998265991,-0.998864083,0.606255518,0.993855306,0.997725579,-0.999134099,0.975168051,0.990754025,-0.999787671,0.460465116,-0.99999733,-0.999999014
13.28,0.112455,0.15882,0.103765,0.024125,0.00328,0.0038025,297.1164787,-2.185202137,-1.839983794,-2.265626552,-3.724506632,-5.719911857,-5.572096534,5.694124246,-0.457623569,-0.543483048,-0.441379008,-0.268491937,-0.174827869,-0.179465663,0.175619631,8.892445867,6.296436217,9.637160892,41.4507772,304.8780488,262.9848784,0.003365683,0.708065735,1.083746928,4.66134715,34.28506098,29.5739645,0.000378488,1.412298253,1.530573893,6.583212435,48.42073171,41.76725838,0.000534538,0.922724645,0.653349704,4.301139896,31.63567073,27.2886259,0.00034924,0.214530257,0.151901524,0.232496507,7.355182927,6.344510191,8.12E-05,0.029167222,0.020652311,0.031609888,0.135958549,0.862590401,1.10E-05,0.033813525,0.023942199,0.036645304,0.15761658,1.15929878,1.28E-05,2642.092203,1870.774957,2863.359309,12315.70896,90584.29228,78137.14101,-0.170915123,0.040190547,0.646727193,0.943318789,0.934584865,-0.999243311,0.209665442,0.736259532,0.959531154,0.953235253,-0.998931495,0.622722652,0.938717362,0.929300207,-0.999301764,0.760627623,0.727687763,-0.999837619,-0.073773385,-0.999977921,-0.999974404
