measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
18.96,0.02583,0.06774,0.050195,-0.0002675,0.00042,-3.656218672,-2.692078432,-2.991839859,-4.605170186,-7.775255847,-0.273506617,-0.371460203,-0.334242489,-0.217147241,-0.128613131,38.71467286,14.76232654,19.92230302,-3738.317757,2380.952381,0.381310895,0.514593087,-96.56074766,61.5,2.62253194,1.349536806,-253.2336449,161.2857143,1.943283004,0.740994981,-187.6448598,119.5119048,-0.010356175,-0.003948922,-0.005329216,-0.636904762,0.016260163,0.006200177,0.008367367,-1.570093458,-0.447899968,-0.320486682,1.020929095,0.968,0.148768389,1.007929156,0.987676056,1.010715538,0.983404129,-4.508196721
17.08,0.02583,0.06774,0.050195,-0.0002675,0.00042,-3.656218672,-2.692078432,-2.991839859,-4.605170186,-7.775255847,-0.273506617,-0.371460203,-0.334242489,-0.217147241,-0.128613131,38.71467286,14.76232654,19.92230302,-3738.317757,2380.952381,0.381310895,0.514593087,-96.56074766,61.5,2.62253194,1.349536806,-253.2336449,161.2857143,1.943283004,0.740994981,-187.6448598,119.5119048,-0.010356175,-0.003948922,-0.005329216,-0.636904762,0.016260163,0.006200177,0.008367367,-1.570093458,-0.447899968,-0.320486682,1.020929095,0.968,0.148768389,1.007929156,0.987676056,1.010715538,0.983404129,-4.508196721
9.96,0.141935,0.189235,0.1485625,0.03463,0.00504,-1.952386073,-1.66476565,-1.906749534,-3.363034921,-5.290349197,-0.512193779,-0.600685147,-0.524452731,-0.297350466,-0.189023439,7.045478564,5.284434698,6.731173748,28.87669651,198.4126984,0.750046239,0.955389146,4.098613919,28.16170635,1.333251136,1.273773664,5.464481663,37.54662698,1.046693909,0.78506883,4.289994225,29.47668651,0.243984923,0.182999974,0.233100547,6.871031746,0.035509212,0.026633551,0.033925116,0.14553855,-0.142826947,-0.02281431,0.607736528,0.931416908,0.120404976,0.690617113,0.948114786,0.621927754,0.934376068,0.745903706
10.44,0.141935,0.189235,0.1485625,0.03463,0.00504,-1.952386073,-1.66476565,-1.906749534,-3.363034921,-5.290349197,-0.512193779,-0.600685147,-0.524452731,-0.297350466,-0.189023439,7.045478564,5.284434698,6.731173748,28.87669651,198.4126984,0.750046239,0.955389146,4.098613919,28.16170635,1.333251136,1.273773664,5.464481663,37.54662698,1.046693909,0.78506883,4.289994225,29.47668651,0.243984923,0.182999974,0.233100547,6.871031746,0.035509212,0.026633551,0.033925116,0.14553855,-0.142826947,-0.02281431,0.607736528,0.931416908,0.120404976,0.690617113,0.948114786,0.621927754,0.934376068,0.745903706
12.8,0.1378375,0.183955,0.1370675,0.0353175,0.0030325,-1.981679824,-1.693064117,-1.987281774,-3.343376687,-5.798367917,-0.504622385,-0.590645086,-0.503199905,-0.299098813,-0.172462323,7.254919742,5.436112093,7.295675488,28.31457493,329.7609233,0.749300101,1.00561767,3.902810222,45.45342127,1.334578761,1.342075984,5.208607631,60.66117065,0.994413712,0.745114294,3.881007999,45.19950536,0.256225628,0.191989889,0.257665019,11.64633141,0.022000544,0.01648501,0.022124136,0.085863948,-0.143314403,0.002800968,0.592070688,0.956946121,0.146056741,0.677866582,0.967564677,0.590248572,0.956709493,0.841851369
11.36,0.1378375,0.183955,0.1370675,0.0353175,0.0030325,-1.981679824,-1.693064117,-1.987281774,-3.343376687,-5.798367917,-0.504622385,-0.590645086,-0.503199905,-0.299098813,-0.172462323,7.254919742,5.436112093,7.295675488,28.31457493,329.7609233,0.749300101,1.00561767,3.902810222,45.45342127,1.334578761,1.342075984,5.208607631,60.66117065,0.994413712,0.745114294,3.881007999,45.19950536,0.256225628,0.191989889,0.257665019,11.64633141,0.022000544,0.01648501,0.022124136,0.085863948,-0.143314403,0.002800968,0.592070688,0.956946121,0.146056741,0.677866582,0.967564677,0.590248572,0.956709493,0.841851369
9.96,0.1378375,0.183955,0.1370675,0.0353175,0.0030325,-1.981679824,-1.693064117,-1.987281774,-3.343376687,-5.798367917,-0.504622385,-0.590645086,-0.503199905,-0.299098813,-0.172462323,7.254919742,5.436112093,7.295675488,28.31457493,329.7609233,0.749300101,1.00561767,3.902810222,45.45342127,1.334578761,1.342075984,5.208607631,60.66117065,0.994413712,0.745114294,3.881007999,45.19950536,0.256225628,0.191989889,0.257665019,11.64633141,0.022000544,0.01648501,0.022124136,0.085863948,-0.143314403,0.002800968,0.592070688,0.956946121,0.146056741,0.677866582,0.967564677,0.590248572,0.956709493,0.841851369
9,0.1370125,0.1800225,0.1394875,0.0326225,-0.0027975,-1.987683116,-1.714673436,-1.969780287,-3.422753045,-4.605170186,-0.503098302,-0.58320143,-0.507670833,-0.292162475,-0.217147241,7.298604142,5.554861198,7.169101174,30.65368994,-357.4620197,0.76108542,0.982256475,4.199938693,-48.97676497,1.313912964,1.290599516,5.518353897,-64.35120643,1.018064045,0.774833701,4.275806575,-49.86148347,0.238098714,0.181213459,0.233874003,-11.66130474,-0.020417845,-0.015539724,-0.020055561,-0.085753698,-0.135663255,-0.008951175,0.615380081,1.041686846,0.126866139,0.693174069,1.031570038,0.620911045,1.040932036,1.1875943
8.52,0.1370125,0.1800225,0.1394875,0.0326225,-0.0027975,-1.987683116,-1.714673436,-1.969780287,-3.422753045,-4.605170186,-0.503098302,-0.58320143,-0.507670833,-0.292162475,-0.217147241,7.298604142,5.554861198,7.169101174,30.65368994,-357.4620197,0.76108542,0.982256475,4.199938693,-48.97676497,1.313912964,1.290599516,5.518353897,-64.35120643,1.018064045,0.774833701,4.275806575,-49.86148347,0.238098714,0.181213459,0.233874003,-11.66130474,-0.020417845,-0.015539724,-0.020055561,-0.085753698,-0.135663255,-0.008951175,0.615380081,1.041686846,0.126866139,0.693174069,1.031570038,0.620911045,1.040932036,1.1875943
7.6,0.1370125,0.1800225,0.1394875,0.0326225,-0.0027975,-1.987683116,-1.714673436,-1.969780287,-3.422753045,-4.605170186,-0.503098302,-0.58320143,-0.507670833,-0.292162475,-0.217147241,7.298604142,5.554861198,7.169101174,30.65368994,-357.4620197,0.76108542,0.982256475,4.199938693,-48.97676497,1.313912964,1.290599516,5.518353897,-64.35120643,1.018064045,0.774833701,4.275806575,-49.86148347,0.238098714,0.181213459,0.233874003,-11.66130474,-0.020417845,-0.015539724,-0.020055561,-0.085753698,-0.135663255,-0.008951175,0.615380081,1.041686846,0.126866139,0.693174069,1.031570038,0.620911045,1.040932036,1.1875943
7.6,0.13363,0.177905,0.13231,0.0299,0.0051225,-2.012680492,-1.726505579,-2.022607625,-3.509896799,-5.274112678,-0.49684985,-0.579204615,-0.494411268,-0.284908662,-0.189605354,7.483349547,5.620977488,7.558007709,33.44481605,195.2171791,0.751131222,1.00997657,4.469230769,26.08687164,1.331325301,1.344607361,5.95,34.73011225,0.990121979,0.743711531,4.425083612,25.82918497,0.223752151,0.168067227,0.225984431,5.836993655,0.038333458,0.028793457,0.038715894,0.17132107,-0.142118863,0.004963526,0.634317862,0.926163493,0.146978708,0.712230216,0.944024805,0.631342087,0.925454314,0.707473767
9,0.13363,0.177905,0.13231,0.0299,0.0051225,-2.012680492,-1.726505579,-2.022607625,-3.509896799,-5.274112678,-0.49684985,-0.579204615,-0.494411268,-0.284908662,-0.189605354,7.483349547,5.620977488,7.558007709,33.44481605,195.2171791,0.751131222,1.00997657,4.469230769,26.08687164,1.331325301,1.344607361,5.95,34.73011225,0.990121979,0.743711531,4.425083612,25.82918497,0.223752151,0.168067227,0.225984431,5.836993655,0.038333458,0.028793457,0.038715894,0.17132107,-0.142118863,0.004963526,0.634317862,0.926163493,0.146978708,0.712230216,0.944024805,0.631342087,0.925454314,0.707473767
7.12,0.128405,0.1693525,0.120045,0.0260775,0.0027575,-2.052565948,-1.775772938,-2.119888606,-3.646682405,-5.893430807,-0.487195065,-0.56313506,-0.471722899,-0.274221851,-0.169680451,7.787858728,5.904843448,8.330209505,38.34723421,362.6473255,0.758211423,1.069640551,4.923976608,46.56572983,1.318893345,1.410741805,6.494199981,61.41523119,0.934893501,0.708846932,4.60339373,43.53399819,0.203087886,0.153983555,0.217231038,9.45693563,0.02147502,0.016282606,0.022970553,0.105742498,-0.137519626,0.033648621,0.662388944,0.957952921,0.170379841,0.733126951,0.967956539,0.643073449,0.955090491,0.808739379
8.08,0.128405,0.1693525,0.120045,0.0260775,0.0027575,-2.052565948,-1.775772938,-2.119888606,-3.646682405,-5.893430807,-0.487195065,-0.56313506,-0.471722899,-0.274221851,-0.169680451,7.787858728,5.904843448,8.330209505,38.34723421,362.6473255,0.758211423,1.069640551,4.923976608,46.56572983,1.318893345,1.410741805,6.494199981,61.41523119,0.934893501,0.708846932,4.60339373,43.53399819,0.203087886,0.153983555,0.217231038,9.45693563,0.02147502,0.016282606,0.022970553,0.105742498,-0.137519626,0.033648621,0.662388944,0.957952921,0.170379841,0.733126951,0.967956539,0.643073449,0.955090491,0.808739379
34.12,0.0725525,0.1189725,0.0892175,0.029625,0.00504,-2.623444841,-2.128862905,-2.41667807,-3.51913668,-5.290349197,-0.381178207,-0.469734335,-0.413791151,-0.284160603,-0.189023439,13.78312257,8.405303747,11.20856334,33.75527426,198.4126984,0.6098258,0.813209292,2.449029536,14.3953373,1.63981255,1.333510802,4.015949367,23.60565476,1.229695738,0.749900187,3.011561181,17.70188492,0.408325006,0.249007123,0.332053689,5.87797619,0.069466938,0.042362731,0.056491159,0.170126582,-0.242370448,-0.103016629,0.42012674,0.870090537,0.142922331,0.601271892,0.918717871,0.501440983,0.893058908,0.709216789
32.72,0.0725525,0.1189725,0.0892175,0.029625,0.00504,-2.623444841,-2.128862905,-2.41667807,-3.51913668,-5.290349197,-0.381178207,-0.469734335,-0.413791151,-0.284160603,-0.189023439,13.78312257,8.405303747,11.20856334,33.75527426,198.4126984,0.6098258,0.813209292,2.449029536,14.3953373,1.63981255,1.333510802,4.015949367,23.60565476,1.229695738,0.749900187,3.011561181,17.70188492,0.408325006,0.249007123,0.332053689,5.87797619,0.069466938,0.042362731,0.056491159,0.170126582,-0.242370448,-0.103016629,0.42012674,0.870090537,0.142922331,0.601271892,0.918717871,0.501440983,0.893058908,0.709216789
34.6,0.0725525,0.1189725,0.0892175,0.029625,0.00504,-2.623444841,-2.128862905,-2.41667807,-3.51913668,-5.290349197,-0.381178207,-0.469734335,-0.413791151,-0.284160603,-0.189023439,13.78312257,8.405303747,11.20856334,33.75527426,198.4126984,0.6098258,0.813209292,2.449029536,14.3953373,1.63981255,1.333510802,4.015949367,23.60565476,1.229695738,0.749900187,3.011561181,17.70188492,0.408325006,0.249007123,0.332053689,5.87797619,0.069466938,0.042362731,0.056491159,0.170126582,-0.242370448,-0.103016629,0.42012674,0.870090537,0.142922331,0.601271892,0.918717871,0.501440983,0.893058908,0.709216789
7.12,0.13385,0.17444,0.1386625,0.032265,0.0028125,-2.011035509,-1.746174436,-1.975712356,-3.433772228,-5.873681511,-0.497256262,-0.572680472,-0.506146554,-0.291224908,-0.170250974,7.471049682,5.732630131,7.211755161,30.99333643,355.5555556,0.767312543,0.965293428,4.148458082,47.59111111,1.303249907,1.25801857,5.406477607,62.02311111,1.035954427,0.794900825,4.297613513,49.30222222,0.241053418,0.184963311,0.23268728,11.472,0.021012327,0.016123022,0.020283061,0.087168759,-0.131661747,-0.01765974,0.611534178,0.958840209,0.114267692,0.68781597,0.96826561,0.622471516,0.960240325,0.839640795
6.64,0.13385,0.17444,0.1386625,0.032265,0.0028125,-2.011035509,-1.746174436,-1.975712356,-3.433772228,-5.873681511,-0.497256262,-0.572680472,-0.506146554,-0.291224908,-0.170250974,7.471049682,5.732630131,7.211755161,30.99333643,355.5555556,0.767312543,0.965293428,4.148458082,47.59111111,1.303249907,1.25801857,5.406477607,62.02311111,1.035954427,0.794900825,4.297613513,49.30222222,0.241053418,0.184963311,0.23268728,11.472,0.021012327,0.016123022,0.020283061,0.087168759,-0.131661747,-0.01765974,0.611534178,0.958840209,0.114267692,0.68781597,0.96826561,0.622471516,0.960240325,0.839640795
6.16,0.13385,0.17444,0.1386625,0.032265,0.0028125,-2.011035509,-1.746174436,-1.975712356,-3.433772228,-5.873681511,-0.497256262,-0.572680472,-0.506146554,-0.291224908,-0.170250974,7.471049682,5.732630131,7.211755161,30.99333643,355.5555556,0.767312543,0.965293428,4.148458082,47.59111111,1.303249907,1.25801857,5.406477607,62.02311111,1.035954427,0.794900825,4.297613513,49.30222222,0.241053418,0.184963311,0.23268728,11.472,0.021012327,0.016123022,0.020283061,0.087168759,-0.131661747,-0.01765974,0.611534178,0.958840209,0.114267692,0.68781597,0.96826561,0.622471516,0.960240325,0.839640795
44.27,0.0804725,0.1393225,0.1225475,0.0500575,0.0037475,-2.519839768,-1.970963889,-2.099256569,-2.994582934,-5.586666328,-0.39685063,-0.507365967,-0.476359114,-0.333936318,-0.178997624,12.42660536,7.177591559,8.160101185,19.97702642,266.844563,0.577598737,0.656663743,1.607601259,21.4736491,1.731305726,1.136885697,2.783249263,37.17745163,1.522849421,0.879595902,2.448134645,32.70113409,0.622044798,0.359292289,0.408474265,13.35757171,0.046568704,0.026898024,0.030579979,0.074863907,-0.267749494,-0.207245592,0.233011568,0.911006887,0.064058502,0.471353892,0.947613057,0.419976246,0.940654816,0.860700678
40.27,0.0804725,0.1393225,0.1225475,0.0500575,0.0037475,-2.519839768,-1.970963889,-2.099256569,-2.994582934,-5.586666328,-0.39685063,-0.507365967,-0.476359114,-0.333936318,-0.178997624,12.42660536,7.177591559,8.160101185,19.97702642,266.844563,0.577598737,0.656663743,1.607601259,21.4736491,1.731305726,1.136885697,2.783249263,37.17745163,1.522849421,0.879595902,2.448134645,32.70113409,0.622044798,0.359292289,0.408474265,13.35757171,0.046568704,0.026898024,0.030579979,0.074863907,-0.267749494,-0.207245592,0.233011568,0.911006887,0.064058502,0.471353892,0.947613057,0.419976246,0.940654816,0.860700678
9.48,0.14056,0.1869525,0.15343,0.02781,0.0022075,-1.962120835,-1.676900705,-1.874510842,-3.582359611,-6.115894625,-0.509652608,-0.596338231,-0.533472508,-0.279145622,-0.163508376,7.114399545,5.348952274,6.51763019,35.95828839,453.0011325,0.751848732,0.916118099,5.054297015,63.67383918,1.330054781,1.218487258,6.722491909,84.68969422,1.091562322,0.820689747,5.517080187,69.50396376,0.197851451,0.148754363,0.181255296,12.59796149,0.015705037,0.011807812,0.014387669,0.079377922,-0.141651082,-0.043776999,0.669656115,0.969075595,0.098484793,0.741016239,0.97665997,0.693114103,0.971632801,0.852919131
11.36,0.14056,0.1869525,0.15343,0.02781,0.0022075,-1.962120835,-1.676900705,-1.874510842,-3.582359611,-6.115894625,-0.509652608,-0.596338231,-0.533472508,-0.279145622,-0.163508376,7.114399545,5.348952274,6.51763019,35.95828839,453.0011325,0.751848732,0.916118099,5.054297015,63.67383918,1.330054781,1.218487258,6.722491909,84.68969422,1.091562322,0.820689747,5.517080187,69.50396376,0.197851451,0.148754363,0.181255296,12.59796149,0.015705037,0.011807812,0.014387669,0.079377922,-0.141651082,-0.043776999,0.669656115,0.969075595,0.098484793,0.741016239,0.97665997,0.693114103,0.971632801,0.852919131
10.44,0.15266,0.1987775,0.17004,0.0373525,0.0023175,-1.879542053,-1.61556917,-1.771721575,-3.287355435,-6.067266261,-0.532044494,-0.618976902,-0.56442277,-0.304195886,-0.164818875,6.550504389,5.030750462,5.880969184,26.77196975,431.4994606,0.767994366,0.897788756,4.087008902,65.87270766,1.302092886,1.169004352,5.321665217,85.77238403,1.113847766,0.855428809,4.552305736,73.37216828,0.244677715,0.187911107,0.219668901,16.1175836,0.015180794,0.011658764,0.013629146,0.06204404,-0.131225325,-0.053858073,0.606841655,0.970092433,0.07791794,0.683627663,0.976951192,0.639789288,0.97310822,0.883161079
9.48,0.15266,0.1987775,0.17004,0.0373525,0.0023175,-1.879542053,-1.61556917,-1.771721575,-3.287355435,-6.067266261,-0.532044494,-0.618976902,-0.56442277,-0.304195886,-0.164818875,6.550504389,5.030750462,5.880969184,26.77196975,431.4994606,0.767994366,0.897788756,4.087008902,65.87270766,1.302092886,1.169004352,5.321665217,85.77238403,1.113847766,0.855428809,4.552305736,73.37216828,0.244677715,0.187911107,0.219668901,16.1175836,0.015180794,0.011658764,0.013629146,0.06204404,-0.131225325,-0.053858073,0.606841655,0.970092433,0.07791794,0.683627663,0.976951192,0.639789288,0.97310822,0.883161079
12.32,0.1442725,0.1932775,0.1509,0.0258025,0.002235,-1.936051407,-1.643628299,-1.891137913,-3.657283893,-6.103514051,-0.516515211,-0.608410065,-0.528782165,-0.273426955,-0.163840042,6.931327869,5.173907982,6.626905235,38.7559345,447.4272931,0.746452639,0.956080186,5.591415561,64.55145414,1.339669722,1.280831677,7.490650131,86.47762864,1.045937375,0.780742714,5.848270516,67.51677852,0.178845587,0.133499761,0.170990722,11.54474273,0.015491518,0.011563684,0.014811133,0.086619514,-0.145178492,-0.022452972,0.69657504,0.969489617,0.123126875,0.764446777,0.977137012,0.707955462,0.97081007,0.840570664
11.84,0.1442725,0.1932775,0.1509,0.0258025,0.002235,-1.936051407,-1.643628299,-1.891137913,-3.657283893,-6.103514051,-0.516515211,-0.608410065,-0.528782165,-0.273426955,-0.163840042,6.931327869,5.173907982,6.626905235,38.7559345,447.4272931,0.746452639,0.956080186,5.591415561,64.55145414,1.339669722,1.280831677,7.490650131,86.47762864,1.045937375,0.780742714,5.848270516,67.51677852,0.178845587,0.133499761,0.170990722,11.54474273,0.015491518,0.011563684,0.014811133,0.086619514,-0.145178492,-0.022452972,0.69657504,0.969489617,0.123126875,0.764446777,0.977137012,0.707955462,0.97081007,0.840570664
29.4,0.132805,0.1752375,0.1548875,0.0295975,0.002785,-2.018873392,-1.741613082,-1.865056232,-3.520065381,-5.883507406,-0.495325761,-0.574180345,-0.536176863,-0.284085632,-0.169966643,7.529836979,5.706541123,6.456298927,33.78663738,359.0664273,0.757857194,0.857428779,4.487034378,47.68581688,1.319509808,1.131385683,5.920685869,62.92190305,1.166277625,0.883871888,5.233127798,55.61490126,0.22286435,0.168899351,0.191090307,10.62746858,0.020970596,0.015892717,0.017980793,0.094095785,-0.13774885,-0.076757302,0.63550438,0.958920274,0.061643317,0.711011302,0.96871182,0.679133805,0.964673611,0.827993515
30.8,0.132805,0.1752375,0.1548875,0.0295975,0.002785,-2.018873392,-1.741613082,-1.865056232,-3.520065381,-5.883507406,-0.495325761,-0.574180345,-0.536176863,-0.284085632,-0.169966643,7.529836979,5.706541123,6.456298927,33.78663738,359.0664273,0.757857194,0.857428779,4.487034378,47.68581688,1.319509808,1.131385683,5.920685869,62.92190305,1.166277625,0.883871888,5.233127798,55.61490126,0.22286435,0.168899351,0.191090307,10.62746858,0.020970596,0.015892717,0.017980793,0.094095785,-0.13774885,-0.076757302,0.63550438,0.958920274,0.061643317,0.711011302,0.96871182,0.679133805,0.964673611,0.827993515
32.24,0.132805,0.1752375,0.1548875,0.0295975,0.002785,-2.018873392,-1.741613082,-1.865056232,-3.520065381,-5.883507406,-0.495325761,-0.574180345,-0.536176863,-0.284085632,-0.169966643,7.529836979,5.706541123,6.456298927,33.78663738,359.0664273,0.757857194,0.857428779,4.487034378,47.68581688,1.319509808,1.131385683,5.920685869,62.92190305,1.166277625,0.883871888,5.233127798,55.61490126,0.22286435,0.168899351,0.191090307,10.62746858,0.020970596,0.015892717,0.017980793,0.094095785,-0.13774885,-0.076757302,0.63550438,0.958920274,0.061643317,0.711011302,0.96871182,0.679133805,0.964673611,0.827993515
12.8,0.15244,0.19765,0.1592325,0.027755,0.00262,-1.880984203,-1.621257489,-1.837389881,-3.584339275,-5.944580961,-0.531636575,-0.616805169,-0.544250303,-0.278991447,-0.168220436,6.559958016,5.05944852,6.280124974,36.02954423,381.6793893,0.771262332,0.957342251,5.492343722,58.18320611,1.296575702,1.241266701,7.121239416,75.4389313,1.044558515,0.805628636,5.737074401,60.77576336,0.182071635,0.140424994,0.174304869,10.59351145,0.01718709,0.013255755,0.016453927,0.094397406,-0.129138222,-0.02179371,0.691944838,0.96620663,0.107647475,0.753732171,0.973835322,0.703135236,0.967624844,0.827489712
11.84,0.15244,0.19765,0.1592325,0.027755,0.00262,-1.880984203,-1.621257489,-1.837389881,-3.584339275,-5.944580961,-0.531636575,-0.616805169,-0.544250303,-0.278991447,-0.168220436,6.559958016,5.05944852,6.280124974,36.02954423,381.6793893,0.771262332,0.957342251,5.492343722,58.18320611,1.296575702,1.241266701,7.121239416,75.4389313,1.044558515,0.805628636,5.737074401,60.77576336,0.182071635,0.140424994,0.174304869,10.59351145,0.01718709,0.013255755,0.016453927,0.094397406,-0.129138222,-0.02179371,0.691944838,0.96620663,0.107647475,0.753732171,0.973835322,0.703135236,0.967624844,0.827489712
13.76,0.15244,0.19765,0.1592325,0.027755,0.00262,-1.880984203,-1.621257489,-1.837389881,-3.584339275,-5.944580961,-0.531636575,-0.616805169,-0.544250303,-0.278991447,-0.168220436,6.559958016,5.05944852,6.280124974,36.02954423,381.6793893,0.771262332,0.957342251,5.492343722,58.18320611,1.296575702,1.241266701,7.121239416,75.4389313,1.044558515,0.805628636,5.737074401,60.77576336,0.182071635,0.140424994,0.174304869,10.59351145,0.01718709,0.013255755,0.016453927,0.094397406,-0.129138222,-0.02179371,0.691944838,0.96620663,0.107647475,0.753732171,0.973835322,0.703135236,0.967624844,0.827489712
18,0.03166,0.0691975,0.05916,-0.003045,0.000585,-3.452701225,-2.670790544,-2.827509641,-4.605170186,-7.443898711,-0.289628304,-0.374420975,-0.353668113,-0.217147241,-0.134338206,31.58559697,14.45138914,16.90331305,-328.407225,1709.401709,0.45753098,0.535158891,-10.39737274,54.11965812,2.185644346,1.169667005,-22.72495895,118.2863248,1.868603917,0.854944182,-19.42857143,101.1282051,-0.096178143,-0.04400448,-0.051470588,-5.205128205,0.018477574,0.008454063,0.009888438,-0.192118227,-0.372183526,-0.302796741,1.212825441,0.963715305,0.07819956,1.092060013,0.983233619,1.108527132,0.980416771,1.475609756
17.08,0.03166,0.0691975,0.05916,-0.003045,0.000585,-3.452701225,-2.670790544,-2.827509641,-4.605170186,-7.443898711,-0.289628304,-0.374420975,-0.353668113,-0.217147241,-0.134338206,31.58559697,14.45138914,16.90331305,-328.407225,1709.401709,0.45753098,0.535158891,-10.39737274,54.11965812,2.185644346,1.169667005,-22.72495895,118.2863248,1.868603917,0.854944182,-19.42857143,101.1282051,-0.096178143,-0.04400448,-0.051470588,-5.205128205,0.018477574,0.008454063,0.009888438,-0.192118227,-0.372183526,-0.302796741,1.212825441,0.963715305,0.07819956,1.092060013,0.983233619,1.108527132,0.980416771,1.475609756
20.84,0.03166,0.0691975,0.05916,-0.003045,0.000585,-3.452701225,-2.670790544,-2.827509641,-4.605170186,-7.443898711,-0.289628304,-0.374420975,-0.353668113,-0.217147241,-0.134338206,31.58559697,14.45138914,16.90331305,-328.407225,1709.401709,0.45753098,0.535158891,-10.39737274,54.11965812,2.185644346,1.169667005,-22.72495895,118.2863248,1.868603917,0.854944182,-19.42857143,101.1282051,-0.096178143,-0.04400448,-0.051470588,-5.205128205,0.018477574,0.008454063,0.009888438,-0.192118227,-0.372183526,-0.302796741,1.212825441,0.963715305,0.07819956,1.092060013,0.983233619,1.108527132,0.980416771,1.475609756
11.84,0.1322275,0.1807925,0.1453725,0.0245925,0.0024,-2.023231355,-1.710405314,-1.928455865,-3.705313761,-6.032286542,-0.494258849,-0.584656743,-0.518549591,-0.269882678,-0.165774618,7.562723337,5.531202898,6.878880118,40.6628037,416.6666667,0.731377131,0.909577121,5.376740876,55.09479167,1.367283659,1.243649934,7.351529938,75.33020833,1.099411998,0.804084793,5.911253431,60.571875,0.185986274,0.136026107,0.169168859,10.246875,0.018150536,0.013274887,0.016509312,0.097590729,-0.155149831,-0.047352305,0.686360158,0.964346066,0.108595343,0.76052292,0.973798054,0.710616892,0.967517637,0.822172826
11.36,0.1322275,0.1807925,0.1453725,0.0245925,0.0024,-2.023231355,-1.710405314,-1.928455865,-3.705313761,-6.032286542,-0.494258849,-0.584656743,-0.518549591,-0.269882678,-0.165774618,7.562723337,5.531202898,6.878880118,40.6628037,416.6666667,0.731377131,0.909577121,5.376740876,55.09479167,1.367283659,1.243649934,7.351529938,75.33020833,1.099411998,0.804084793,5.911253431,60.571875,0.185986274,0.136026107,0.169168859,10.246875,0.018150536,0.013274887,0.016509312,0.097590729,-0.155149831,-0.047352305,0.686360158,0.964346066,0.108595343,0.76052292,0.973798054,0.710616892,0.967517637,0.822172826
11.36,0.14573,0.1938825,0.158655,0.0273425,0.002455,-1.925999684,-1.640502974,-1.841023246,-3.599313011,-6.009628518,-0.519210885,-0.609569148,-0.543176194,-0.277830796,-0.166399636,6.862005078,5.157763078,6.302984463,36.57310048,407.3319756,0.751640813,0.918533926,5.329797934,59.3604888,1.3304227,1.222038385,7.090884155,78.97454175,1.088691416,0.818304901,5.802505257,64.62525458,0.187624374,0.141026137,0.172339353,11.13747454,0.016846222,0.012662308,0.015473827,0.089786962,-0.141786595,-0.042462671,0.684034148,0.966865742,0.09992554,0.752808227,0.974992042,0.705990672,0.969523928,0.835221076
12.32,0.14573,0.1938825,0.158655,0.0273425,0.002455,-1.925999684,-1.640502974,-1.841023246,-3.599313011,-6.009628518,-0.519210885,-0.609569148,-0.543176194,-0.277830796,-0.166399636,6.862005078,5.157763078,6.302984463,36.57310048,407.3319756,0.751640813,0.918533926,5.329797934,59.3604888,1.3304227,1.222038385,7.090884155,78.97454175,1.088691416,0.818304901,5.802505257,64.62525458,0.187624374,0.141026137,0.172339353,11.13747454,0.016846222,0.012662308,0.015473827,0.089786962,-0.141786595,-0.042462671,0.684034148,0.966865742,0.09992554,0.752808227,0.974992042,0.705990672,0.969523928,0.835221076
12.8,0.14573,0.1938825,0.158655,0.0273425,0.002455,-1.925999684,-1.640502974,-1.841023246,-3.599313011,-6.009628518,-0.519210885,-0.609569148,-0.543176194,-0.277830796,-0.166399636,6.862005078,5.157763078,6.302984463,36.57310048,407.3319756,0.751640813,0.918533926,5.329797934,59.3604888,1.3304227,1.222038385,7.090884155,78.97454175,1.088691416,0.818304901,5.802505257,64.62525458,0.187624374,0.141026137,0.172339353,11.13747454,0.016846222,0.012662308,0.015473827,0.089786962,-0.141786595,-0.042462671,0.684034148,0.966865742,0.09992554,0.752808227,0.974992042,0.705990672,0.969523928,0.835221076
18.96,0.086165,0.1293125,0.09645,0.01461,0.002565,-2.451491216,-2.045523323,-2.33873054,-4.226049053,-5.9657968,-0.407914984,-0.488872451,-0.427582393,-0.236627637,-0.167622203,11.60564034,7.733204447,10.36806636,68.44626968,389.8635478,0.666331561,0.893364438,5.897672827,33.59259259,1.500754367,1.340720581,8.850958248,50.41423002,1.119364011,0.745867569,6.60164271,37.60233918,0.169558405,0.112982117,0.151477449,5.695906433,0.029768467,0.019835669,0.02659409,0.175564682,-0.200241325,-0.056320675,0.710047135,0.942184154,0.145562261,0.796974066,0.961100264,0.736898974,0.948189668,0.701310044
